:START_ID,need_score,:END_ID,:TYPE
m86060,656,y3,NEED_SCORE
m86061,656,y3,NEED_SCORE
m86062,654,y3,NEED_SCORE
m86063,589,y1,NEED_SCORE
m86064,595,y1,NEED_SCORE
m86065,593,y1,NEED_SCORE
m86066,611,y1,NEED_SCORE
m86067,604,y1,NEED_SCORE
m86068,587,y1,NEED_SCORE
m86069,603,y1,NEED_SCORE
m86070,605,y1,NEED_SCORE
m86071,592,y1,NEED_SCORE
m86072,592,y1,NEED_SCORE
m86073,602,y1,NEED_SCORE
m86074,589,y1,NEED_SCORE
m86075,588,y1,NEED_SCORE
m86076,587,y1,NEED_SCORE
m86077,587,y1,NEED_SCORE
m86078,602,y1,NEED_SCORE
m86079,592,y1,NEED_SCORE
m86080,588,y1,NEED_SCORE
m86081,604,y1,NEED_SCORE
m86082,624,y2,NEED_SCORE
m86083,622,y2,NEED_SCORE
m86084,634,y2,NEED_SCORE
m86085,632,y2,NEED_SCORE
m86086,629,y2,NEED_SCORE
m86087,621,y2,NEED_SCORE
m86088,628,y2,NEED_SCORE
m86089,633,y2,NEED_SCORE
m86090,621,y2,NEED_SCORE
m86091,623,y2,NEED_SCORE
m86092,621,y2,NEED_SCORE
m86093,626,y2,NEED_SCORE
m86094,620,y2,NEED_SCORE
m86095,620,y2,NEED_SCORE
m86096,620,y2,NEED_SCORE
m86097,621,y2,NEED_SCORE
m86098,621,y2,NEED_SCORE
m86099,596,y2,NEED_SCORE
m86100,624,y2,NEED_SCORE
m86101,632,y2,NEED_SCORE
m86102,624,y3,NEED_SCORE
m86103,618,y3,NEED_SCORE
m86104,619,y3,NEED_SCORE
m86105,620,y3,NEED_SCORE
m86106,616,y3,NEED_SCORE
m86107,621,y3,NEED_SCORE
m86108,619,y3,NEED_SCORE
m86109,616,y3,NEED_SCORE
m86110,619,y3,NEED_SCORE
m86111,617,y3,NEED_SCORE
m86112,618,y3,NEED_SCORE
m86113,617,y3,NEED_SCORE
m86114,616,y3,NEED_SCORE
m86115,620,y3,NEED_SCORE
m86116,626,y3,NEED_SCORE
m86117,623,y3,NEED_SCORE
m86118,620,y3,NEED_SCORE
m86119,622,y3,NEED_SCORE
m86120,621,y1,NEED_SCORE
m86121,657,y2,NEED_SCORE
m86122,645,y3,NEED_SCORE
m86123,675,y1,NEED_SCORE
m86124,693,y2,NEED_SCORE
m86125,681,y3,NEED_SCORE
m86126,669,y1,NEED_SCORE
m86127,681,y2,NEED_SCORE
m86128,683,y3,NEED_SCORE
m86129,658,y1,NEED_SCORE
m86130,673,y2,NEED_SCORE
m86131,670,y3,NEED_SCORE
m86132,658,y1,NEED_SCORE
m86133,670,y2,NEED_SCORE
m86134,664,y3,NEED_SCORE
m86135,677,y1,NEED_SCORE
m86136,679,y2,NEED_SCORE
m86137,688,y3,NEED_SCORE
m86138,392,y1,NEED_SCORE
m86139,397,y2,NEED_SCORE
m86140,406,y3,NEED_SCORE
m86141,568,y1,NEED_SCORE
m86142,574,y2,NEED_SCORE
m86143,576,y3,NEED_SCORE
m86144,661,y1,NEED_SCORE
m86145,667,y2,NEED_SCORE
m86146,672,y3,NEED_SCORE
m86147,660,y1,NEED_SCORE
m86148,671,y2,NEED_SCORE
m86149,667,y3,NEED_SCORE
m86150,664,y1,NEED_SCORE
m86151,675,y2,NEED_SCORE
m86152,669,y3,NEED_SCORE
m86153,657,y1,NEED_SCORE
m86154,676,y2,NEED_SCORE
m86155,670,y3,NEED_SCORE
m86156,647,y1,NEED_SCORE
m86157,671,y2,NEED_SCORE
m86158,667,y3,NEED_SCORE
m86159,669,y1,NEED_SCORE
m86160,676,y2,NEED_SCORE
m86161,668,y3,NEED_SCORE
m86162,642,y1,NEED_SCORE
m86163,669,y2,NEED_SCORE
m86164,662,y3,NEED_SCORE
m86165,622,y1,NEED_SCORE
m86166,662,y2,NEED_SCORE
m86167,651,y3,NEED_SCORE
m86168,654,y1,NEED_SCORE
m86169,675,y2,NEED_SCORE
m86170,667,y3,NEED_SCORE
m86171,670,y1,NEED_SCORE
m86172,675,y2,NEED_SCORE
m86173,693,y3,NEED_SCORE
m86174,664,y1,NEED_SCORE
m86175,676,y2,NEED_SCORE
m86176,673,y3,NEED_SCORE
m86177,819,y1,NEED_SCORE
m86178,829,y2,NEED_SCORE
m86179,832,y3,NEED_SCORE
m86180,635,y1,NEED_SCORE
m86181,668,y2,NEED_SCORE
m86182,681,y3,NEED_SCORE
m86183,640,y1,NEED_SCORE
m86184,661,y2,NEED_SCORE
m86185,660,y3,NEED_SCORE
m86186,656,y1,NEED_SCORE
m86187,677,y2,NEED_SCORE
m86188,659,y3,NEED_SCORE
m86189,646,y1,NEED_SCORE
m86190,669,y2,NEED_SCORE
m86191,663,y3,NEED_SCORE
m86192,649,y1,NEED_SCORE
m86193,668,y2,NEED_SCORE
m86194,653,y3,NEED_SCORE
m86195,632,y1,NEED_SCORE
m86196,649,y2,NEED_SCORE
m86197,635,y3,NEED_SCORE
m86198,618,y1,NEED_SCORE
m86199,617,y2,NEED_SCORE
m86200,632,y3,NEED_SCORE
m86201,633,y1,NEED_SCORE
m86202,655,y2,NEED_SCORE
m86203,652,y3,NEED_SCORE
m86204,675,y1,NEED_SCORE
m86205,680,y2,NEED_SCORE
m86206,679,y3,NEED_SCORE
m86207,654,y1,NEED_SCORE
m86208,682,y2,NEED_SCORE
m86209,688,y3,NEED_SCORE
m86210,590,y3,NEED_SCORE
m86211,570,y3,NEED_SCORE
m86212,591,y3,NEED_SCORE
m86213,593,y3,NEED_SCORE
m86214,588,y3,NEED_SCORE
m86215,558,y3,NEED_SCORE
m86216,572,y3,NEED_SCORE
m86217,549,y3,NEED_SCORE
m86218,572,y3,NEED_SCORE
m86219,555,y3,NEED_SCORE
m86220,578,y3,NEED_SCORE
m86221,591,y3,NEED_SCORE
m86222,600,y3,NEED_SCORE
m86223,562,y3,NEED_SCORE
m86224,722,y3,NEED_SCORE
m86225,676,y3,NEED_SCORE
m86226,614,y3,NEED_SCORE
m86227,604,y3,NEED_SCORE
m86228,584,y3,NEED_SCORE
m86229,589,y3,NEED_SCORE
m86230,569,y3,NEED_SCORE
m86231,585,y3,NEED_SCORE
m86232,583,y3,NEED_SCORE
m86233,581,y3,NEED_SCORE
m86234,599,y3,NEED_SCORE
m86235,578,y3,NEED_SCORE
m86236,567,y3,NEED_SCORE
m86237,570,y3,NEED_SCORE
m86238,364,y3,NEED_SCORE
m86239,372,y3,NEED_SCORE
m86240,594,y3,NEED_SCORE
m86241,586,y3,NEED_SCORE
m86242,600,y3,NEED_SCORE
m86243,591,y3,NEED_SCORE
m86244,585,y3,NEED_SCORE
m86245,549,y3,NEED_SCORE
m86246,591,y3,NEED_SCORE
m86247,594,y3,NEED_SCORE
m86248,571,y3,NEED_SCORE
m86249,560,y3,NEED_SCORE
m86250,584,y3,NEED_SCORE
m86251,570,y3,NEED_SCORE
m86252,591,y3,NEED_SCORE
m86253,627,y3,NEED_SCORE
m86254,567,y3,NEED_SCORE
m86255,583,y3,NEED_SCORE
m86256,510,y3,NEED_SCORE
m86257,479,y3,NEED_SCORE
m86258,608,y3,NEED_SCORE
m86259,597,y3,NEED_SCORE
m86260,586,y3,NEED_SCORE
m86261,592,y3,NEED_SCORE
m86262,512,y3,NEED_SCORE
m86263,513,y3,NEED_SCORE
m86264,638,y3,NEED_SCORE
m86265,640,y3,NEED_SCORE
m86266,632,y3,NEED_SCORE
m86267,641,y3,NEED_SCORE
m86268,641,y3,NEED_SCORE
m86269,640,y3,NEED_SCORE
m86270,637,y3,NEED_SCORE
m86271,642,y3,NEED_SCORE
m86272,635,y3,NEED_SCORE
m86273,641,y3,NEED_SCORE
m86274,634,y3,NEED_SCORE
m86275,649,y3,NEED_SCORE
m86276,598,y2,NEED_SCORE
m86277,579,y2,NEED_SCORE
m86278,604,y2,NEED_SCORE
m86279,593,y2,NEED_SCORE
m86280,597,y2,NEED_SCORE
m86281,561,y2,NEED_SCORE
m86282,549,y2,NEED_SCORE
m86283,555,y2,NEED_SCORE
m86284,574,y2,NEED_SCORE
m86285,558,y2,NEED_SCORE
m86286,593,y2,NEED_SCORE
m86287,584,y2,NEED_SCORE
m86288,632,y2,NEED_SCORE
m86289,571,y2,NEED_SCORE
m86290,712,y2,NEED_SCORE
m86291,674,y2,NEED_SCORE
m86292,631,y2,NEED_SCORE
m86293,618,y2,NEED_SCORE
m86294,603,y2,NEED_SCORE
m86295,587,y2,NEED_SCORE
m86296,548,y2,NEED_SCORE
m86297,578,y2,NEED_SCORE
m86298,608,y2,NEED_SCORE
m86299,589,y2,NEED_SCORE
m86300,620,y2,NEED_SCORE
m86301,594,y2,NEED_SCORE
m86302,553,y2,NEED_SCORE
m86303,572,y2,NEED_SCORE
m86304,361,y2,NEED_SCORE
m86305,361,y2,NEED_SCORE
m86306,609,y2,NEED_SCORE
m86307,592,y2,NEED_SCORE
m86308,587,y2,NEED_SCORE
m86309,600,y2,NEED_SCORE
m86310,549,y2,NEED_SCORE
m86311,519,y2,NEED_SCORE
m86312,608,y2,NEED_SCORE
m86313,598,y2,NEED_SCORE
m86314,581,y2,NEED_SCORE
m86315,570,y2,NEED_SCORE
m86316,574,y2,NEED_SCORE
m86317,570,y2,NEED_SCORE
m86318,592,y2,NEED_SCORE
m86319,614,y2,NEED_SCORE
m86320,590,y2,NEED_SCORE
m86321,588,y2,NEED_SCORE
m86322,509,y2,NEED_SCORE
m86323,467,y2,NEED_SCORE
m86324,616,y2,NEED_SCORE
m86325,588,y2,NEED_SCORE
m86326,563,y2,NEED_SCORE
m86327,596,y2,NEED_SCORE
m86328,506,y2,NEED_SCORE
m86329,508,y2,NEED_SCORE
m86330,629,y2,NEED_SCORE
m86331,631,y2,NEED_SCORE
m86332,626,y2,NEED_SCORE
m86333,634,y2,NEED_SCORE
m86334,633,y2,NEED_SCORE
m86335,637,y2,NEED_SCORE
m86336,630,y2,NEED_SCORE
m86337,631,y2,NEED_SCORE
m86338,628,y2,NEED_SCORE
m86339,635,y2,NEED_SCORE
m86340,627,y2,NEED_SCORE
m86341,633,y2,NEED_SCORE
m86342,567,y1,NEED_SCORE
m86343,553,y1,NEED_SCORE
m86344,575,y1,NEED_SCORE
m86345,580,y1,NEED_SCORE
m86346,544,y1,NEED_SCORE
m86347,512,y1,NEED_SCORE
m86348,543,y1,NEED_SCORE
m86349,525,y1,NEED_SCORE
m86350,545,y1,NEED_SCORE
m86351,528,y1,NEED_SCORE
m86352,581,y1,NEED_SCORE
m86353,529,y1,NEED_SCORE
m86354,610,y1,NEED_SCORE
m86355,528,y1,NEED_SCORE
m86356,715,y1,NEED_SCORE
m86357,669,y1,NEED_SCORE
m86358,594,y1,NEED_SCORE
m86359,582,y1,NEED_SCORE
m86360,571,y1,NEED_SCORE
m86361,562,y1,NEED_SCORE
m86362,547,y1,NEED_SCORE
m86363,555,y1,NEED_SCORE
m86364,578,y1,NEED_SCORE
m86365,560,y1,NEED_SCORE
m86366,591,y1,NEED_SCORE
m86367,562,y1,NEED_SCORE
m86368,547,y1,NEED_SCORE
m86369,542,y1,NEED_SCORE
m86370,354,y1,NEED_SCORE
m86371,354,y1,NEED_SCORE
m86372,575,y1,NEED_SCORE
m86373,559,y1,NEED_SCORE
m86374,567,y1,NEED_SCORE
m86375,561,y1,NEED_SCORE
m86376,531,y1,NEED_SCORE
m86377,518,y1,NEED_SCORE
m86378,584,y1,NEED_SCORE
m86379,589,y1,NEED_SCORE
m86380,551,y1,NEED_SCORE
m86381,529,y1,NEED_SCORE
m86382,557,y1,NEED_SCORE
m86383,541,y1,NEED_SCORE
m86384,581,y1,NEED_SCORE
m86385,580,y1,NEED_SCORE
m86386,562,y1,NEED_SCORE
m86387,560,y1,NEED_SCORE
m86388,486,y1,NEED_SCORE
m86389,437,y1,NEED_SCORE
m86390,595,y1,NEED_SCORE
m86391,544,y1,NEED_SCORE
m86392,565,y1,NEED_SCORE
m86393,562,y1,NEED_SCORE
m86394,402,y1,NEED_SCORE
m86395,402,y1,NEED_SCORE
m86396,619,y1,NEED_SCORE
m86397,619,y1,NEED_SCORE
m86398,617,y1,NEED_SCORE
m86399,623,y1,NEED_SCORE
m86400,625,y1,NEED_SCORE
m86401,616,y1,NEED_SCORE
m86402,618,y1,NEED_SCORE
m86403,622,y1,NEED_SCORE
m86404,616,y1,NEED_SCORE
m86405,618,y1,NEED_SCORE
m86406,618,y1,NEED_SCORE
m86407,618,y1,NEED_SCORE
m86408,586,y1,NEED_SCORE
m86409,589,y1,NEED_SCORE
m86410,582,y1,NEED_SCORE
m86411,585,y1,NEED_SCORE
m86412,583,y1,NEED_SCORE
m86413,586,y1,NEED_SCORE
m86414,584,y1,NEED_SCORE
m86415,584,y1,NEED_SCORE
m86416,581,y1,NEED_SCORE
m86417,585,y1,NEED_SCORE
m86418,580,y1,NEED_SCORE
m86419,581,y1,NEED_SCORE
m86420,581,y1,NEED_SCORE
m86421,536,y1,NEED_SCORE
m86422,542,y1,NEED_SCORE
m86423,590,y1,NEED_SCORE
m86424,596,y1,NEED_SCORE
m86425,589,y1,NEED_SCORE
m86426,568,y1,NEED_SCORE
m86427,590,y1,NEED_SCORE
m86428,576,y1,NEED_SCORE
m86429,586,y1,NEED_SCORE
m86430,577,y1,NEED_SCORE
m86431,583,y1,NEED_SCORE
m86432,559,y1,NEED_SCORE
m86433,586,y1,NEED_SCORE
m86434,567,y1,NEED_SCORE
m86435,571,y1,NEED_SCORE
m86436,563,y1,NEED_SCORE
m86437,566,y1,NEED_SCORE
m86438,554,y1,NEED_SCORE
m86439,570,y1,NEED_SCORE
m86440,557,y1,NEED_SCORE
m86441,573,y1,NEED_SCORE
m86442,559,y1,NEED_SCORE
m86443,551,y1,NEED_SCORE
m86444,576,y1,NEED_SCORE
m86445,576,y1,NEED_SCORE
m86446,566,y1,NEED_SCORE
m86447,566,y1,NEED_SCORE
m86448,557,y1,NEED_SCORE
m86449,568,y1,NEED_SCORE
m86450,560,y1,NEED_SCORE
m86451,561,y1,NEED_SCORE
m86452,546,y1,NEED_SCORE
m86453,546,y1,NEED_SCORE
m86454,558,y1,NEED_SCORE
m86455,555,y1,NEED_SCORE
m86456,563,y1,NEED_SCORE
m86457,555,y1,NEED_SCORE
m86458,552,y1,NEED_SCORE
m86459,557,y1,NEED_SCORE
m86460,560,y1,NEED_SCORE
m86461,552,y1,NEED_SCORE
m86462,555,y1,NEED_SCORE
m86463,540,y1,NEED_SCORE
m86464,545,y1,NEED_SCORE
m86465,544,y1,NEED_SCORE
m86466,543,y1,NEED_SCORE
m86467,569,y1,NEED_SCORE
m86468,556,y1,NEED_SCORE
m86469,559,y1,NEED_SCORE
m86470,555,y1,NEED_SCORE
m86471,557,y1,NEED_SCORE
m86472,559,y1,NEED_SCORE
m86473,553,y1,NEED_SCORE
m86474,582,y1,NEED_SCORE
m86475,581,y1,NEED_SCORE
m86476,584,y1,NEED_SCORE
m86477,581,y1,NEED_SCORE
m86478,579,y1,NEED_SCORE
m86479,601,y1,NEED_SCORE
m86480,601,y1,NEED_SCORE
m86481,602,y1,NEED_SCORE
m86482,604,y1,NEED_SCORE
m86483,606,y1,NEED_SCORE
m86484,595,y1,NEED_SCORE
m86485,594,y1,NEED_SCORE
m86486,591,y1,NEED_SCORE
m86487,596,y1,NEED_SCORE
m86488,599,y1,NEED_SCORE
m86489,598,y1,NEED_SCORE
m86490,599,y1,NEED_SCORE
m86491,601,y1,NEED_SCORE
m86492,591,y1,NEED_SCORE
m86493,597,y1,NEED_SCORE
m86494,597,y1,NEED_SCORE
m86495,596,y1,NEED_SCORE
m86496,591,y1,NEED_SCORE
m86497,589,y1,NEED_SCORE
m86498,595,y1,NEED_SCORE
m86499,599,y1,NEED_SCORE
m86500,595,y1,NEED_SCORE
m86501,593,y1,NEED_SCORE
m86502,590,y1,NEED_SCORE
m86503,594,y1,NEED_SCORE
m86504,596,y1,NEED_SCORE
m86505,588,y1,NEED_SCORE
m86506,593,y1,NEED_SCORE
m86507,590,y1,NEED_SCORE
m86508,590,y1,NEED_SCORE
m86509,596,y1,NEED_SCORE
m86510,594,y1,NEED_SCORE
m86511,593,y1,NEED_SCORE
m86512,588,y1,NEED_SCORE
m86513,588,y1,NEED_SCORE
m86514,594,y1,NEED_SCORE
m86515,594,y1,NEED_SCORE
m86516,594,y1,NEED_SCORE
m86517,588,y1,NEED_SCORE
m86518,593,y1,NEED_SCORE
m86519,592,y1,NEED_SCORE
m86520,594,y1,NEED_SCORE
m86521,591,y1,NEED_SCORE
m86522,588,y1,NEED_SCORE
m86523,589,y1,NEED_SCORE
m86524,589,y1,NEED_SCORE
m86525,589,y1,NEED_SCORE
m86526,588,y1,NEED_SCORE
m86527,589,y1,NEED_SCORE
m86528,592,y1,NEED_SCORE
m86529,589,y1,NEED_SCORE
m86530,589,y1,NEED_SCORE
m86531,590,y1,NEED_SCORE
m86532,590,y1,NEED_SCORE
m86533,590,y1,NEED_SCORE
m86534,590,y1,NEED_SCORE
m86535,590,y1,NEED_SCORE
m86536,575,y1,NEED_SCORE
m86537,578,y1,NEED_SCORE
m86538,585,y1,NEED_SCORE
m86539,575,y1,NEED_SCORE
m86540,575,y1,NEED_SCORE
m86541,581,y1,NEED_SCORE
m86542,575,y1,NEED_SCORE
m86543,575,y1,NEED_SCORE
m86544,582,y1,NEED_SCORE
m86545,576,y1,NEED_SCORE
m86546,576,y1,NEED_SCORE
m86547,577,y1,NEED_SCORE
m86548,575,y1,NEED_SCORE
m86549,576,y1,NEED_SCORE
m86550,557,y1,NEED_SCORE
m86551,533,y1,NEED_SCORE
m86552,535,y1,NEED_SCORE
m86553,536,y1,NEED_SCORE
m86554,532,y1,NEED_SCORE
m86555,530,y1,NEED_SCORE
m86556,538,y1,NEED_SCORE
m86557,544,y1,NEED_SCORE
m86558,537,y1,NEED_SCORE
m86559,544,y1,NEED_SCORE
m86560,541,y1,NEED_SCORE
m86561,538,y1,NEED_SCORE
m86562,537,y1,NEED_SCORE
m86563,536,y1,NEED_SCORE
m86564,537,y1,NEED_SCORE
m86565,536,y1,NEED_SCORE
m86566,541,y1,NEED_SCORE
m86567,537,y1,NEED_SCORE
m86568,540,y1,NEED_SCORE
m86569,542,y1,NEED_SCORE
m86570,536,y1,NEED_SCORE
m86571,532,y1,NEED_SCORE
m86572,540,y1,NEED_SCORE
m86573,536,y1,NEED_SCORE
m86574,532,y1,NEED_SCORE
m86575,535,y1,NEED_SCORE
m86576,535,y1,NEED_SCORE
m86577,534,y1,NEED_SCORE
m86578,535,y1,NEED_SCORE
m86579,535,y1,NEED_SCORE
m86580,535,y1,NEED_SCORE
m86581,536,y1,NEED_SCORE
m86582,535,y1,NEED_SCORE
m86583,534,y1,NEED_SCORE
m86584,536,y1,NEED_SCORE
m86585,537,y1,NEED_SCORE
m86586,534,y1,NEED_SCORE
m86587,533,y1,NEED_SCORE
m86588,535,y1,NEED_SCORE
m86589,533,y1,NEED_SCORE
m86590,534,y1,NEED_SCORE
m86591,533,y1,NEED_SCORE
m86592,533,y1,NEED_SCORE
m86593,533,y1,NEED_SCORE
m86594,533,y1,NEED_SCORE
m86595,536,y1,NEED_SCORE
m86596,534,y1,NEED_SCORE
m86597,533,y1,NEED_SCORE
m86598,534,y1,NEED_SCORE
m86599,534,y1,NEED_SCORE
m86600,532,y1,NEED_SCORE
m86601,535,y1,NEED_SCORE
m86602,533,y1,NEED_SCORE
m86603,532,y1,NEED_SCORE
m86604,533,y1,NEED_SCORE
m86605,533,y1,NEED_SCORE
m86606,533,y1,NEED_SCORE
m86607,533,y1,NEED_SCORE
m86608,533,y1,NEED_SCORE
m86609,533,y1,NEED_SCORE
m86610,533,y1,NEED_SCORE
m86611,532,y1,NEED_SCORE
m86612,532,y1,NEED_SCORE
m86613,533,y1,NEED_SCORE
m86614,532,y1,NEED_SCORE
m86615,525,y1,NEED_SCORE
m86616,522,y1,NEED_SCORE
m86617,523,y1,NEED_SCORE
m86618,524,y1,NEED_SCORE
m86619,524,y1,NEED_SCORE
m86620,525,y1,NEED_SCORE
m86621,521,y1,NEED_SCORE
m86622,525,y1,NEED_SCORE
m86623,521,y1,NEED_SCORE
m86624,522,y1,NEED_SCORE
m86625,521,y1,NEED_SCORE
m86626,522,y1,NEED_SCORE
m86627,521,y1,NEED_SCORE
m86628,522,y1,NEED_SCORE
m86629,522,y1,NEED_SCORE
m86630,530,y1,NEED_SCORE
m86631,529,y1,NEED_SCORE
m86632,549,y1,NEED_SCORE
m86633,559,y1,NEED_SCORE
m86634,554,y1,NEED_SCORE
m86635,566,y1,NEED_SCORE
m86636,563,y1,NEED_SCORE
m86637,561,y1,NEED_SCORE
m86638,570,y1,NEED_SCORE
m86639,561,y1,NEED_SCORE
m86640,560,y1,NEED_SCORE
m86641,563,y1,NEED_SCORE
m86642,546,y1,NEED_SCORE
m86643,559,y1,NEED_SCORE
m86644,558,y1,NEED_SCORE
m86645,562,y1,NEED_SCORE
m86646,552,y1,NEED_SCORE
m86647,540,y1,NEED_SCORE
m86648,550,y1,NEED_SCORE
m86649,549,y1,NEED_SCORE
m86650,550,y1,NEED_SCORE
m86651,554,y1,NEED_SCORE
m86652,550,y1,NEED_SCORE
m86653,548,y1,NEED_SCORE
m86654,539,y1,NEED_SCORE
m86655,548,y1,NEED_SCORE
m86656,551,y1,NEED_SCORE
m86657,549,y1,NEED_SCORE
m86658,549,y1,NEED_SCORE
m86659,518,y1,NEED_SCORE
m86660,542,y1,NEED_SCORE
m86661,540,y1,NEED_SCORE
m86662,541,y1,NEED_SCORE
m86663,560,y1,NEED_SCORE
m86664,552,y1,NEED_SCORE
m86665,546,y1,NEED_SCORE
m86666,549,y1,NEED_SCORE
m86667,533,y1,NEED_SCORE
m86668,518,y1,NEED_SCORE
m86669,540,y1,NEED_SCORE
m86670,531,y1,NEED_SCORE
m86671,539,y1,NEED_SCORE
m86672,531,y1,NEED_SCORE
m86673,524,y1,NEED_SCORE
m86674,531,y1,NEED_SCORE
m86675,525,y1,NEED_SCORE
m86676,532,y1,NEED_SCORE
m86677,517,y1,NEED_SCORE
m86678,589,y1,NEED_SCORE
m86679,587,y1,NEED_SCORE
m86680,582,y1,NEED_SCORE
m86681,581,y1,NEED_SCORE
m86682,585,y1,NEED_SCORE
m86683,586,y1,NEED_SCORE
m86684,581,y1,NEED_SCORE
m86685,578,y1,NEED_SCORE
m86686,572,y1,NEED_SCORE
m86687,583,y1,NEED_SCORE
m86688,583,y1,NEED_SCORE
m86689,575,y1,NEED_SCORE
m86690,582,y1,NEED_SCORE
m86691,577,y1,NEED_SCORE
m86692,578,y1,NEED_SCORE
m86693,580,y1,NEED_SCORE
m86694,577,y1,NEED_SCORE
m86695,570,y1,NEED_SCORE
m86696,580,y1,NEED_SCORE
m86697,577,y1,NEED_SCORE
m86698,574,y1,NEED_SCORE
m86699,569,y1,NEED_SCORE
m86700,573,y1,NEED_SCORE
m86701,567,y1,NEED_SCORE
m86702,574,y1,NEED_SCORE
m86703,575,y1,NEED_SCORE
m86704,572,y1,NEED_SCORE
m86705,573,y1,NEED_SCORE
m86706,576,y1,NEED_SCORE
m86707,572,y1,NEED_SCORE
m86708,573,y1,NEED_SCORE
m86709,572,y1,NEED_SCORE
m86710,565,y1,NEED_SCORE
m86711,568,y1,NEED_SCORE
m86712,567,y1,NEED_SCORE
m86713,569,y1,NEED_SCORE
m86714,568,y1,NEED_SCORE
m86715,567,y1,NEED_SCORE
m86716,566,y1,NEED_SCORE
m86717,565,y1,NEED_SCORE
m86718,565,y1,NEED_SCORE
m86719,565,y1,NEED_SCORE
m86720,568,y1,NEED_SCORE
m86721,562,y1,NEED_SCORE
m86722,566,y1,NEED_SCORE
m86723,557,y1,NEED_SCORE
m86724,559,y1,NEED_SCORE
m86725,534,y1,NEED_SCORE
m86726,520,y1,NEED_SCORE
m86727,525,y1,NEED_SCORE
m86728,532,y1,NEED_SCORE
m86729,537,y1,NEED_SCORE
m86730,570,y1,NEED_SCORE
m86731,566,y1,NEED_SCORE
m86732,555,y1,NEED_SCORE
m86733,573,y1,NEED_SCORE
m86734,568,y1,NEED_SCORE
m86735,554,y1,NEED_SCORE
m86736,572,y1,NEED_SCORE
m86737,555,y1,NEED_SCORE
m86738,560,y1,NEED_SCORE
m86739,567,y1,NEED_SCORE
m86740,565,y1,NEED_SCORE
m86741,551,y1,NEED_SCORE
m86742,553,y1,NEED_SCORE
m86743,555,y1,NEED_SCORE
m86744,550,y1,NEED_SCORE
m86745,558,y1,NEED_SCORE
m86746,552,y1,NEED_SCORE
m86747,537,y1,NEED_SCORE
m86748,544,y1,NEED_SCORE
m86749,555,y1,NEED_SCORE
m86750,550,y1,NEED_SCORE
m86751,550,y1,NEED_SCORE
m86752,549,y1,NEED_SCORE
m86753,551,y1,NEED_SCORE
m86754,541,y1,NEED_SCORE
m86755,517,y1,NEED_SCORE
m86756,542,y1,NEED_SCORE
m86757,545,y1,NEED_SCORE
m86758,538,y1,NEED_SCORE
m86759,537,y1,NEED_SCORE
m86760,541,y1,NEED_SCORE
m86761,537,y1,NEED_SCORE
m86762,543,y1,NEED_SCORE
m86763,538,y1,NEED_SCORE
m86764,517,y1,NEED_SCORE
m86765,537,y1,NEED_SCORE
m86766,521,y1,NEED_SCORE
m86767,554,y1,NEED_SCORE
m86768,553,y1,NEED_SCORE
m86769,552,y1,NEED_SCORE
m86770,552,y1,NEED_SCORE
m86771,548,y1,NEED_SCORE
m86772,550,y1,NEED_SCORE
m86773,548,y1,NEED_SCORE
m86774,548,y1,NEED_SCORE
m86775,545,y1,NEED_SCORE
m86776,546,y1,NEED_SCORE
m86777,544,y1,NEED_SCORE
m86778,539,y1,NEED_SCORE
m86779,533,y1,NEED_SCORE
m86780,575,y1,NEED_SCORE
m86781,578,y1,NEED_SCORE
m86782,582,y1,NEED_SCORE
m86783,571,y1,NEED_SCORE
m86784,575,y1,NEED_SCORE
m86785,579,y1,NEED_SCORE
m86786,569,y1,NEED_SCORE
m86787,571,y1,NEED_SCORE
m86788,575,y1,NEED_SCORE
m86789,574,y1,NEED_SCORE
m86790,574,y1,NEED_SCORE
m86791,570,y1,NEED_SCORE
m86792,570,y1,NEED_SCORE
m86793,572,y1,NEED_SCORE
m86794,566,y1,NEED_SCORE
m86795,571,y1,NEED_SCORE
m86796,563,y1,NEED_SCORE
m86797,570,y1,NEED_SCORE
m86798,568,y1,NEED_SCORE
m86799,568,y1,NEED_SCORE
m86800,571,y1,NEED_SCORE
m86801,570,y1,NEED_SCORE
m86802,568,y1,NEED_SCORE
m86803,569,y1,NEED_SCORE
m86804,562,y1,NEED_SCORE
m86805,564,y1,NEED_SCORE
m86806,564,y1,NEED_SCORE
m86807,567,y1,NEED_SCORE
m86808,565,y1,NEED_SCORE
m86809,566,y1,NEED_SCORE
m86810,565,y1,NEED_SCORE
m86811,566,y1,NEED_SCORE
m86812,566,y1,NEED_SCORE
m86813,562,y1,NEED_SCORE
m86814,565,y1,NEED_SCORE
m86815,563,y1,NEED_SCORE
m86816,563,y1,NEED_SCORE
m86817,562,y1,NEED_SCORE
m86818,563,y1,NEED_SCORE
m86819,562,y1,NEED_SCORE
m86820,560,y1,NEED_SCORE
m86821,562,y1,NEED_SCORE
m86822,559,y1,NEED_SCORE
m86823,560,y1,NEED_SCORE
m86824,557,y1,NEED_SCORE
m86825,557,y1,NEED_SCORE
m86826,558,y1,NEED_SCORE
m86827,557,y1,NEED_SCORE
m86828,557,y1,NEED_SCORE
m86829,518,y1,NEED_SCORE
m86830,515,y1,NEED_SCORE
m86831,515,y1,NEED_SCORE
m86832,512,y1,NEED_SCORE
m86833,513,y1,NEED_SCORE
m86834,512,y1,NEED_SCORE
m86835,512,y1,NEED_SCORE
