,0,1,2
2092,长安大学,建筑类,A
2093,长安大学,建筑类,D
2094,长安大学,英语,D
2095,长安大学,公共管理类,D
2096,长安大学,新闻传播学类,A
2097,长安大学,新闻传播学类,D
2098,长安大学,道路桥梁与渡河工程（国际工程班）,D
2099,长安大学,车辆工程,D
2100,长安大学,道路桥梁与渡河工程,B
2101,长安大学,道路桥梁与渡河工程,D
2102,长安大学,交通工程,D
2103,长安大学,交通工程（国际工程班）,D
2104,长安大学,电气工程及其自动化,B
2105,长安大学,电气工程及其自动化,D
2106,长安大学,经济学类,D
2107,长安大学,电子信息类,D
2108,长安大学,自动化,B
2109,长安大学,自动化,D
2110,长安大学,能源与动力工程,D
2111,长安大学,机械类,D
2112,长安大学,计算机类,B
2113,长安大学,计算机类,D
2114,长安大学,水利类,D
2115,长安大学,交通运输类,D
2116,长安大学,工商管理类,C
2117,长安大学,环境科学与工程类,D
2118,长安大学,计算机类,D
2119,长安大学,管理科学与工程类,C
2120,长安大学,地质工程,D
2121,长安大学,安全工程,D
2122,长安大学,建筑类,C
2123,长安大学,工程力学,D
2124,长安大学,数学类,D
2125,长安大学,测绘类,C
2126,长安大学,地质类,D
2127,长安大学,地质学类,D
2128,长安大学,矿物加工工程,C
2129,长安大学,土地整治工程,D
2130,长安大学,土地资源管理,D
2131,长安大学,土木类,D
2132,长安大学,化学工程与工艺,D
2133,长安大学,材料类,D
2134,长安大学,矿物加工工程,D
2135,长安大学,地质工程,D
2136,兰州大学,工商管理类,D
2137,兰州大学,经济学基地班,A
2138,兰州大学,经济学基地班,D
2139,兰州大学,社会学,D
2140,兰州大学,法学,D
2141,兰州大学,英语,A
2142,兰州大学,英语,D
2143,兰州大学,新闻传播学类,D
2144,兰州大学,历史学类,D
2145,兰州大学,汉语言文学,B
2146,兰州大学,汉语言文学,D
2147,兰州大学,法语,D
2148,兰州大学,广告学,D
2149,兰州大学,哲学,B
2150,兰州大学,哲学,D
2151,兰州大学,知识产权,D
2152,兰州大学,思想政治教育,D
2153,兰州大学,日语,B
2154,兰州大学,日语,D
2155,兰州大学,汉语言文学(戏剧影视文学),D
2156,兰州大学,俄语,D
2157,兰州大学,口腔医学,B
2158,兰州大学,口腔医学,D
2159,兰州大学,理论与应用力学基地班,D
2160,兰州大学,电子信息类,D
2161,兰州大学,物理学类,C
2162,兰州大学,临床医学,D
2163,兰州大学,经济学类,D
2164,兰州大学,计算机类,C
2165,兰州大学,化学类,D
2166,兰州大学,核科学与技术基地班(原子核物理),D
2167,兰州大学,土木工程,C
2168,兰州大学,核科学与技术基地班(原子核物理与核技术方向),D
2169,兰州大学,数学类,D
2170,兰州大学,麻醉学,C
2171,兰州大学,核工程类,D
2172,兰州大学,环境科学与工程类,D
2173,兰州大学,生物科学类,C
2174,兰州大学,农林经济管理,D
2175,兰州大学,工商管理类,D
2176,兰州大学,医学检验技术,D
2177,兰州大学,公共事业管理（卫生事业管理）,D
2178,兰州大学,预防医学,D
2179,兰州大学,药学,D
2180,兰州大学,水利类,D
2181,兰州大学,草业科学基地班,D
2182,兰州大学,大气科学类,D
2183,兰州大学,地理科学类,D
2184,兰州大学,地质工程,D
2185,兰州大学,地质学类,D
2186,兰州大学,公共事业管理(卫生事业管理方向),D
2187,兰州大学,护理学,D
2188,兰州大学,临床医学,D
