:START_ID,need_score,:END_ID,:TYPE
m96260,643,y2,NEED_SCORE
m96261,640,y2,NEED_SCORE
m96262,642,y2,NEED_SCORE
m96263,641,y2,NEED_SCORE
m96264,640,y2,NEED_SCORE
m96265,645,y2,NEED_SCORE
m96266,645,y2,NEED_SCORE
m96267,651,y3,NEED_SCORE
m96268,647,y3,NEED_SCORE
m96269,647,y3,NEED_SCORE
m96270,653,y3,NEED_SCORE
m96271,654,y3,NEED_SCORE
m96272,647,y3,NEED_SCORE
m96273,647,y3,NEED_SCORE
m96274,647,y3,NEED_SCORE
m96275,651,y3,NEED_SCORE
m96276,652,y3,NEED_SCORE
m96277,648,y3,NEED_SCORE
m96278,650,y3,NEED_SCORE
m96279,648,y3,NEED_SCORE
m96280,646,y3,NEED_SCORE
m96281,649,y3,NEED_SCORE
m96282,650,y3,NEED_SCORE
m96283,655,y3,NEED_SCORE
m96284,649,y3,NEED_SCORE
m96285,648,y3,NEED_SCORE
m96286,651,y3,NEED_SCORE
m96287,650,y3,NEED_SCORE
m96288,650,y3,NEED_SCORE
m96289,648,y3,NEED_SCORE
m96290,649,y3,NEED_SCORE
m96291,648,y3,NEED_SCORE
m96292,652,y3,NEED_SCORE
m96293,658,y3,NEED_SCORE
m96294,656,y3,NEED_SCORE
m96295,656,y3,NEED_SCORE
m96296,654,y3,NEED_SCORE
m96297,589,y1,NEED_SCORE
m96298,595,y1,NEED_SCORE
m96299,593,y1,NEED_SCORE
m96300,611,y1,NEED_SCORE
m96301,604,y1,NEED_SCORE
m96302,587,y1,NEED_SCORE
m96303,603,y1,NEED_SCORE
m96304,605,y1,NEED_SCORE
m96305,592,y1,NEED_SCORE
m96306,592,y1,NEED_SCORE
m96307,602,y1,NEED_SCORE
m96308,589,y1,NEED_SCORE
m96309,588,y1,NEED_SCORE
m96310,587,y1,NEED_SCORE
m96311,587,y1,NEED_SCORE
m96312,602,y1,NEED_SCORE
m96313,592,y1,NEED_SCORE
m96314,588,y1,NEED_SCORE
m96315,604,y1,NEED_SCORE
m96316,624,y2,NEED_SCORE
m96317,622,y2,NEED_SCORE
m96318,634,y2,NEED_SCORE
m96319,632,y2,NEED_SCORE
m96320,629,y2,NEED_SCORE
m96321,621,y2,NEED_SCORE
m96322,628,y2,NEED_SCORE
m96323,633,y2,NEED_SCORE
m96324,621,y2,NEED_SCORE
m96325,623,y2,NEED_SCORE
m96326,621,y2,NEED_SCORE
m96327,626,y2,NEED_SCORE
m96328,620,y2,NEED_SCORE
m96329,620,y2,NEED_SCORE
m96330,620,y2,NEED_SCORE
m96331,621,y2,NEED_SCORE
m96332,621,y2,NEED_SCORE
m96333,596,y2,NEED_SCORE
m96334,624,y2,NEED_SCORE
m96335,632,y2,NEED_SCORE
m96336,624,y3,NEED_SCORE
m96337,618,y3,NEED_SCORE
m96338,619,y3,NEED_SCORE
m96339,620,y3,NEED_SCORE
m96340,616,y3,NEED_SCORE
m96341,621,y3,NEED_SCORE
m96342,619,y3,NEED_SCORE
m96343,616,y3,NEED_SCORE
m96344,619,y3,NEED_SCORE
m96345,617,y3,NEED_SCORE
m96346,618,y3,NEED_SCORE
m96347,617,y3,NEED_SCORE
m96348,616,y3,NEED_SCORE
m96349,620,y3,NEED_SCORE
m96350,626,y3,NEED_SCORE
m96351,623,y3,NEED_SCORE
m96352,620,y3,NEED_SCORE
m96353,622,y3,NEED_SCORE
m96354,621,y1,NEED_SCORE
m96355,657,y2,NEED_SCORE
m96356,645,y3,NEED_SCORE
m96357,675,y1,NEED_SCORE
m96358,693,y2,NEED_SCORE
m96359,681,y3,NEED_SCORE
m96360,669,y1,NEED_SCORE
m96361,681,y2,NEED_SCORE
m96362,683,y3,NEED_SCORE
m96363,658,y1,NEED_SCORE
m96364,673,y2,NEED_SCORE
m96365,670,y3,NEED_SCORE
m96366,658,y1,NEED_SCORE
m96367,670,y2,NEED_SCORE
m96368,664,y3,NEED_SCORE
m96369,677,y1,NEED_SCORE
m96370,679,y2,NEED_SCORE
m96371,688,y3,NEED_SCORE
m96372,392,y1,NEED_SCORE
m96373,397,y2,NEED_SCORE
m96374,406,y3,NEED_SCORE
m96375,568,y1,NEED_SCORE
m96376,574,y2,NEED_SCORE
m96377,576,y3,NEED_SCORE
m96378,661,y1,NEED_SCORE
m96379,667,y2,NEED_SCORE
m96380,672,y3,NEED_SCORE
m96381,660,y1,NEED_SCORE
m96382,671,y2,NEED_SCORE
m96383,667,y3,NEED_SCORE
m96384,664,y1,NEED_SCORE
m96385,675,y2,NEED_SCORE
m96386,669,y3,NEED_SCORE
m96387,657,y1,NEED_SCORE
m96388,676,y2,NEED_SCORE
m96389,670,y3,NEED_SCORE
m96390,647,y1,NEED_SCORE
m96391,671,y2,NEED_SCORE
m96392,667,y3,NEED_SCORE
m96393,669,y1,NEED_SCORE
m96394,676,y2,NEED_SCORE
m96395,668,y3,NEED_SCORE
m96396,642,y1,NEED_SCORE
m96397,669,y2,NEED_SCORE
m96398,662,y3,NEED_SCORE
m96399,622,y1,NEED_SCORE
m96400,662,y2,NEED_SCORE
m96401,651,y3,NEED_SCORE
m96402,654,y1,NEED_SCORE
m96403,675,y2,NEED_SCORE
m96404,667,y3,NEED_SCORE
m96405,670,y1,NEED_SCORE
m96406,675,y2,NEED_SCORE
m96407,693,y3,NEED_SCORE
m96408,664,y1,NEED_SCORE
m96409,676,y2,NEED_SCORE
m96410,673,y3,NEED_SCORE
m96411,819,y1,NEED_SCORE
m96412,829,y2,NEED_SCORE
m96413,832,y3,NEED_SCORE
m96414,635,y1,NEED_SCORE
m96415,668,y2,NEED_SCORE
m96416,681,y3,NEED_SCORE
m96417,640,y1,NEED_SCORE
m96418,661,y2,NEED_SCORE
m96419,660,y3,NEED_SCORE
m96420,656,y1,NEED_SCORE
m96421,677,y2,NEED_SCORE
m96422,659,y3,NEED_SCORE
m96423,646,y1,NEED_SCORE
m96424,669,y2,NEED_SCORE
m96425,663,y3,NEED_SCORE
m96426,649,y1,NEED_SCORE
m96427,668,y2,NEED_SCORE
m96428,653,y3,NEED_SCORE
m96429,632,y1,NEED_SCORE
m96430,649,y2,NEED_SCORE
m96431,635,y3,NEED_SCORE
m96432,618,y1,NEED_SCORE
m96433,617,y2,NEED_SCORE
m96434,632,y3,NEED_SCORE
m96435,633,y1,NEED_SCORE
m96436,655,y2,NEED_SCORE
m96437,652,y3,NEED_SCORE
m96438,675,y1,NEED_SCORE
m96439,680,y2,NEED_SCORE
m96440,679,y3,NEED_SCORE
m96441,654,y1,NEED_SCORE
m96442,682,y2,NEED_SCORE
m96443,688,y3,NEED_SCORE
m96444,590,y3,NEED_SCORE
m96445,570,y3,NEED_SCORE
m96446,591,y3,NEED_SCORE
m96447,593,y3,NEED_SCORE
m96448,588,y3,NEED_SCORE
m96449,558,y3,NEED_SCORE
m96450,572,y3,NEED_SCORE
m96451,549,y3,NEED_SCORE
m96452,572,y3,NEED_SCORE
m96453,555,y3,NEED_SCORE
m96454,578,y3,NEED_SCORE
m96455,591,y3,NEED_SCORE
m96456,600,y3,NEED_SCORE
m96457,562,y3,NEED_SCORE
m96458,722,y3,NEED_SCORE
m96459,676,y3,NEED_SCORE
m96460,614,y3,NEED_SCORE
m96461,604,y3,NEED_SCORE
m96462,584,y3,NEED_SCORE
m96463,589,y3,NEED_SCORE
m96464,569,y3,NEED_SCORE
m96465,585,y3,NEED_SCORE
m96466,583,y3,NEED_SCORE
m96467,581,y3,NEED_SCORE
m96468,599,y3,NEED_SCORE
m96469,578,y3,NEED_SCORE
m96470,567,y3,NEED_SCORE
m96471,570,y3,NEED_SCORE
m96472,364,y3,NEED_SCORE
m96473,372,y3,NEED_SCORE
m96474,594,y3,NEED_SCORE
m96475,586,y3,NEED_SCORE
m96476,600,y3,NEED_SCORE
m96477,591,y3,NEED_SCORE
m96478,585,y3,NEED_SCORE
m96479,549,y3,NEED_SCORE
m96480,591,y3,NEED_SCORE
m96481,594,y3,NEED_SCORE
m96482,571,y3,NEED_SCORE
m96483,560,y3,NEED_SCORE
m96484,584,y3,NEED_SCORE
m96485,570,y3,NEED_SCORE
m96486,591,y3,NEED_SCORE
m96487,627,y3,NEED_SCORE
m96488,567,y3,NEED_SCORE
m96489,583,y3,NEED_SCORE
m96490,510,y3,NEED_SCORE
m96491,479,y3,NEED_SCORE
m96492,608,y3,NEED_SCORE
m96493,597,y3,NEED_SCORE
m96494,586,y3,NEED_SCORE
m96495,592,y3,NEED_SCORE
m96496,512,y3,NEED_SCORE
m96497,513,y3,NEED_SCORE
m96498,638,y3,NEED_SCORE
m96499,640,y3,NEED_SCORE
m96500,632,y3,NEED_SCORE
m96501,641,y3,NEED_SCORE
m96502,641,y3,NEED_SCORE
m96503,640,y3,NEED_SCORE
m96504,637,y3,NEED_SCORE
m96505,642,y3,NEED_SCORE
m96506,635,y3,NEED_SCORE
m96507,641,y3,NEED_SCORE
m96508,634,y3,NEED_SCORE
m96509,649,y3,NEED_SCORE
m96510,598,y2,NEED_SCORE
m96511,579,y2,NEED_SCORE
m96512,604,y2,NEED_SCORE
m96513,593,y2,NEED_SCORE
m96514,597,y2,NEED_SCORE
m96515,561,y2,NEED_SCORE
m96516,549,y2,NEED_SCORE
m96517,555,y2,NEED_SCORE
m96518,574,y2,NEED_SCORE
m96519,558,y2,NEED_SCORE
m96520,593,y2,NEED_SCORE
m96521,584,y2,NEED_SCORE
m96522,632,y2,NEED_SCORE
m96523,571,y2,NEED_SCORE
m96524,712,y2,NEED_SCORE
m96525,674,y2,NEED_SCORE
m96526,631,y2,NEED_SCORE
m96527,618,y2,NEED_SCORE
m96528,603,y2,NEED_SCORE
m96529,587,y2,NEED_SCORE
m96530,548,y2,NEED_SCORE
m96531,578,y2,NEED_SCORE
m96532,608,y2,NEED_SCORE
m96533,589,y2,NEED_SCORE
m96534,620,y2,NEED_SCORE
m96535,594,y2,NEED_SCORE
m96536,553,y2,NEED_SCORE
m96537,572,y2,NEED_SCORE
m96538,361,y2,NEED_SCORE
m96539,361,y2,NEED_SCORE
m96540,609,y2,NEED_SCORE
m96541,592,y2,NEED_SCORE
m96542,587,y2,NEED_SCORE
m96543,600,y2,NEED_SCORE
m96544,549,y2,NEED_SCORE
m96545,519,y2,NEED_SCORE
m96546,608,y2,NEED_SCORE
m96547,598,y2,NEED_SCORE
m96548,581,y2,NEED_SCORE
m96549,570,y2,NEED_SCORE
m96550,574,y2,NEED_SCORE
m96551,570,y2,NEED_SCORE
m96552,592,y2,NEED_SCORE
m96553,614,y2,NEED_SCORE
m96554,590,y2,NEED_SCORE
m96555,588,y2,NEED_SCORE
m96556,509,y2,NEED_SCORE
m96557,467,y2,NEED_SCORE
m96558,616,y2,NEED_SCORE
m96559,588,y2,NEED_SCORE
m96560,563,y2,NEED_SCORE
m96561,596,y2,NEED_SCORE
m96562,506,y2,NEED_SCORE
m96563,508,y2,NEED_SCORE
m96564,629,y2,NEED_SCORE
m96565,631,y2,NEED_SCORE
m96566,626,y2,NEED_SCORE
m96567,634,y2,NEED_SCORE
m96568,633,y2,NEED_SCORE
m96569,637,y2,NEED_SCORE
m96570,630,y2,NEED_SCORE
m96571,631,y2,NEED_SCORE
m96572,628,y2,NEED_SCORE
m96573,635,y2,NEED_SCORE
m96574,627,y2,NEED_SCORE
m96575,633,y2,NEED_SCORE
m96576,567,y1,NEED_SCORE
m96577,553,y1,NEED_SCORE
m96578,575,y1,NEED_SCORE
m96579,580,y1,NEED_SCORE
m96580,544,y1,NEED_SCORE
m96581,512,y1,NEED_SCORE
m96582,543,y1,NEED_SCORE
m96583,525,y1,NEED_SCORE
m96584,545,y1,NEED_SCORE
m96585,528,y1,NEED_SCORE
m96586,581,y1,NEED_SCORE
m96587,529,y1,NEED_SCORE
m96588,610,y1,NEED_SCORE
m96589,528,y1,NEED_SCORE
m96590,715,y1,NEED_SCORE
m96591,669,y1,NEED_SCORE
m96592,594,y1,NEED_SCORE
m96593,582,y1,NEED_SCORE
m96594,571,y1,NEED_SCORE
m96595,562,y1,NEED_SCORE
m96596,547,y1,NEED_SCORE
m96597,555,y1,NEED_SCORE
m96598,578,y1,NEED_SCORE
m96599,560,y1,NEED_SCORE
m96600,591,y1,NEED_SCORE
m96601,562,y1,NEED_SCORE
m96602,547,y1,NEED_SCORE
m96603,542,y1,NEED_SCORE
m96604,354,y1,NEED_SCORE
m96605,354,y1,NEED_SCORE
m96606,575,y1,NEED_SCORE
m96607,559,y1,NEED_SCORE
m96608,567,y1,NEED_SCORE
m96609,561,y1,NEED_SCORE
m96610,531,y1,NEED_SCORE
m96611,518,y1,NEED_SCORE
m96612,584,y1,NEED_SCORE
m96613,589,y1,NEED_SCORE
m96614,551,y1,NEED_SCORE
m96615,529,y1,NEED_SCORE
m96616,557,y1,NEED_SCORE
m96617,541,y1,NEED_SCORE
m96618,581,y1,NEED_SCORE
m96619,580,y1,NEED_SCORE
m96620,562,y1,NEED_SCORE
m96621,560,y1,NEED_SCORE
m96622,486,y1,NEED_SCORE
m96623,437,y1,NEED_SCORE
m96624,595,y1,NEED_SCORE
m96625,544,y1,NEED_SCORE
m96626,565,y1,NEED_SCORE
m96627,562,y1,NEED_SCORE
m96628,402,y1,NEED_SCORE
m96629,402,y1,NEED_SCORE
m96630,619,y1,NEED_SCORE
m96631,619,y1,NEED_SCORE
m96632,617,y1,NEED_SCORE
m96633,623,y1,NEED_SCORE
m96634,625,y1,NEED_SCORE
m96635,616,y1,NEED_SCORE
m96636,618,y1,NEED_SCORE
m96637,622,y1,NEED_SCORE
m96638,616,y1,NEED_SCORE
m96639,618,y1,NEED_SCORE
m96640,618,y1,NEED_SCORE
m96641,618,y1,NEED_SCORE
m96642,586,y1,NEED_SCORE
m96643,589,y1,NEED_SCORE
m96644,582,y1,NEED_SCORE
m96645,585,y1,NEED_SCORE
m96646,583,y1,NEED_SCORE
m96647,586,y1,NEED_SCORE
m96648,584,y1,NEED_SCORE
m96649,584,y1,NEED_SCORE
m96650,581,y1,NEED_SCORE
m96651,585,y1,NEED_SCORE
m96652,580,y1,NEED_SCORE
m96653,581,y1,NEED_SCORE
m96654,581,y1,NEED_SCORE
m96655,536,y1,NEED_SCORE
m96656,542,y1,NEED_SCORE
m96657,590,y1,NEED_SCORE
m96658,596,y1,NEED_SCORE
m96659,589,y1,NEED_SCORE
m96660,568,y1,NEED_SCORE
m96661,590,y1,NEED_SCORE
m96662,576,y1,NEED_SCORE
m96663,586,y1,NEED_SCORE
m96664,577,y1,NEED_SCORE
m96665,583,y1,NEED_SCORE
m96666,559,y1,NEED_SCORE
m96667,586,y1,NEED_SCORE
m96668,567,y1,NEED_SCORE
m96669,571,y1,NEED_SCORE
m96670,563,y1,NEED_SCORE
m96671,566,y1,NEED_SCORE
m96672,554,y1,NEED_SCORE
m96673,570,y1,NEED_SCORE
m96674,557,y1,NEED_SCORE
m96675,573,y1,NEED_SCORE
m96676,559,y1,NEED_SCORE
m96677,551,y1,NEED_SCORE
m96678,576,y1,NEED_SCORE
m96679,576,y1,NEED_SCORE
m96680,566,y1,NEED_SCORE
m96681,566,y1,NEED_SCORE
m96682,557,y1,NEED_SCORE
m96683,568,y1,NEED_SCORE
m96684,560,y1,NEED_SCORE
m96685,561,y1,NEED_SCORE
m96686,546,y1,NEED_SCORE
m96687,546,y1,NEED_SCORE
m96688,558,y1,NEED_SCORE
m96689,555,y1,NEED_SCORE
m96690,563,y1,NEED_SCORE
m96691,555,y1,NEED_SCORE
m96692,552,y1,NEED_SCORE
m96693,557,y1,NEED_SCORE
m96694,560,y1,NEED_SCORE
m96695,552,y1,NEED_SCORE
m96696,555,y1,NEED_SCORE
m96697,540,y1,NEED_SCORE
m96698,545,y1,NEED_SCORE
m96699,544,y1,NEED_SCORE
m96700,543,y1,NEED_SCORE
m96701,569,y1,NEED_SCORE
m96702,556,y1,NEED_SCORE
m96703,559,y1,NEED_SCORE
m96704,555,y1,NEED_SCORE
m96705,557,y1,NEED_SCORE
m96706,559,y1,NEED_SCORE
m96707,553,y1,NEED_SCORE
m96708,582,y1,NEED_SCORE
m96709,581,y1,NEED_SCORE
m96710,584,y1,NEED_SCORE
m96711,581,y1,NEED_SCORE
m96712,579,y1,NEED_SCORE
m96713,601,y1,NEED_SCORE
m96714,601,y1,NEED_SCORE
m96715,602,y1,NEED_SCORE
m96716,604,y1,NEED_SCORE
m96717,606,y1,NEED_SCORE
m96718,595,y1,NEED_SCORE
m96719,594,y1,NEED_SCORE
m96720,591,y1,NEED_SCORE
m96721,596,y1,NEED_SCORE
m96722,599,y1,NEED_SCORE
m96723,598,y1,NEED_SCORE
m96724,599,y1,NEED_SCORE
m96725,601,y1,NEED_SCORE
m96726,591,y1,NEED_SCORE
m96727,597,y1,NEED_SCORE
m96728,597,y1,NEED_SCORE
m96729,596,y1,NEED_SCORE
m96730,591,y1,NEED_SCORE
m96731,589,y1,NEED_SCORE
m96732,595,y1,NEED_SCORE
m96733,599,y1,NEED_SCORE
m96734,595,y1,NEED_SCORE
m96735,593,y1,NEED_SCORE
m96736,590,y1,NEED_SCORE
m96737,594,y1,NEED_SCORE
m96738,596,y1,NEED_SCORE
m96739,588,y1,NEED_SCORE
m96740,593,y1,NEED_SCORE
m96741,590,y1,NEED_SCORE
m96742,590,y1,NEED_SCORE
m96743,596,y1,NEED_SCORE
m96744,594,y1,NEED_SCORE
m96745,593,y1,NEED_SCORE
m96746,588,y1,NEED_SCORE
m96747,588,y1,NEED_SCORE
m96748,594,y1,NEED_SCORE
m96749,594,y1,NEED_SCORE
m96750,594,y1,NEED_SCORE
m96751,588,y1,NEED_SCORE
m96752,593,y1,NEED_SCORE
m96753,592,y1,NEED_SCORE
m96754,594,y1,NEED_SCORE
m96755,591,y1,NEED_SCORE
m96756,588,y1,NEED_SCORE
m96757,589,y1,NEED_SCORE
m96758,589,y1,NEED_SCORE
m96759,589,y1,NEED_SCORE
m96760,588,y1,NEED_SCORE
m96761,589,y1,NEED_SCORE
m96762,592,y1,NEED_SCORE
m96763,589,y1,NEED_SCORE
m96764,589,y1,NEED_SCORE
m96765,590,y1,NEED_SCORE
m96766,590,y1,NEED_SCORE
m96767,590,y1,NEED_SCORE
m96768,590,y1,NEED_SCORE
m96769,590,y1,NEED_SCORE
m96770,575,y1,NEED_SCORE
m96771,578,y1,NEED_SCORE
m96772,585,y1,NEED_SCORE
m96773,575,y1,NEED_SCORE
m96774,575,y1,NEED_SCORE
m96775,581,y1,NEED_SCORE
m96776,575,y1,NEED_SCORE
m96777,575,y1,NEED_SCORE
m96778,582,y1,NEED_SCORE
m96779,576,y1,NEED_SCORE
m96780,576,y1,NEED_SCORE
m96781,577,y1,NEED_SCORE
m96782,575,y1,NEED_SCORE
m96783,576,y1,NEED_SCORE
m96784,557,y1,NEED_SCORE
m96785,533,y1,NEED_SCORE
m96786,535,y1,NEED_SCORE
m96787,536,y1,NEED_SCORE
m96788,532,y1,NEED_SCORE
m96789,530,y1,NEED_SCORE
m96790,538,y1,NEED_SCORE
m96791,544,y1,NEED_SCORE
m96792,537,y1,NEED_SCORE
m96793,544,y1,NEED_SCORE
m96794,541,y1,NEED_SCORE
m96795,538,y1,NEED_SCORE
m96796,537,y1,NEED_SCORE
m96797,536,y1,NEED_SCORE
m96798,537,y1,NEED_SCORE
m96799,536,y1,NEED_SCORE
m96800,541,y1,NEED_SCORE
m96801,537,y1,NEED_SCORE
m96802,540,y1,NEED_SCORE
m96803,542,y1,NEED_SCORE
m96804,536,y1,NEED_SCORE
m96805,532,y1,NEED_SCORE
m96806,540,y1,NEED_SCORE
m96807,536,y1,NEED_SCORE
m96808,532,y1,NEED_SCORE
m96809,535,y1,NEED_SCORE
m96810,535,y1,NEED_SCORE
m96811,534,y1,NEED_SCORE
m96812,535,y1,NEED_SCORE
m96813,535,y1,NEED_SCORE
m96814,535,y1,NEED_SCORE
m96815,536,y1,NEED_SCORE
m96816,535,y1,NEED_SCORE
m96817,534,y1,NEED_SCORE
m96818,536,y1,NEED_SCORE
m96819,537,y1,NEED_SCORE
m96820,534,y1,NEED_SCORE
m96821,533,y1,NEED_SCORE
m96822,535,y1,NEED_SCORE
m96823,533,y1,NEED_SCORE
m96824,534,y1,NEED_SCORE
m96825,533,y1,NEED_SCORE
m96826,533,y1,NEED_SCORE
m96827,533,y1,NEED_SCORE
m96828,533,y1,NEED_SCORE
m96829,536,y1,NEED_SCORE
m96830,534,y1,NEED_SCORE
m96831,533,y1,NEED_SCORE
m96832,534,y1,NEED_SCORE
m96833,534,y1,NEED_SCORE
m96834,532,y1,NEED_SCORE
m96835,535,y1,NEED_SCORE
m96836,533,y1,NEED_SCORE
m96837,532,y1,NEED_SCORE
m96838,533,y1,NEED_SCORE
m96839,533,y1,NEED_SCORE
m96840,533,y1,NEED_SCORE
m96841,533,y1,NEED_SCORE
m96842,533,y1,NEED_SCORE
m96843,533,y1,NEED_SCORE
m96844,533,y1,NEED_SCORE
m96845,532,y1,NEED_SCORE
m96846,532,y1,NEED_SCORE
m96847,533,y1,NEED_SCORE
m96848,532,y1,NEED_SCORE
m96849,525,y1,NEED_SCORE
m96850,522,y1,NEED_SCORE
m96851,523,y1,NEED_SCORE
m96852,524,y1,NEED_SCORE
m96853,524,y1,NEED_SCORE
m96854,525,y1,NEED_SCORE
m96855,521,y1,NEED_SCORE
m96856,525,y1,NEED_SCORE
m96857,521,y1,NEED_SCORE
m96858,522,y1,NEED_SCORE
m96859,521,y1,NEED_SCORE
m96860,522,y1,NEED_SCORE
m96861,521,y1,NEED_SCORE
m96862,522,y1,NEED_SCORE
m96863,522,y1,NEED_SCORE
m96864,530,y1,NEED_SCORE
m96865,529,y1,NEED_SCORE
m96866,549,y1,NEED_SCORE
m96867,559,y1,NEED_SCORE
m96868,554,y1,NEED_SCORE
m96869,566,y1,NEED_SCORE
m96870,563,y1,NEED_SCORE
m96871,561,y1,NEED_SCORE
m96872,570,y1,NEED_SCORE
m96873,561,y1,NEED_SCORE
m96874,560,y1,NEED_SCORE
m96875,563,y1,NEED_SCORE
m96876,546,y1,NEED_SCORE
m96877,559,y1,NEED_SCORE
m96878,558,y1,NEED_SCORE
m96879,562,y1,NEED_SCORE
m96880,552,y1,NEED_SCORE
m96881,540,y1,NEED_SCORE
m96882,550,y1,NEED_SCORE
m96883,549,y1,NEED_SCORE
m96884,550,y1,NEED_SCORE
m96885,554,y1,NEED_SCORE
m96886,550,y1,NEED_SCORE
m96887,548,y1,NEED_SCORE
m96888,539,y1,NEED_SCORE
m96889,548,y1,NEED_SCORE
m96890,551,y1,NEED_SCORE
m96891,549,y1,NEED_SCORE
m96892,549,y1,NEED_SCORE
m96893,518,y1,NEED_SCORE
m96894,542,y1,NEED_SCORE
m96895,540,y1,NEED_SCORE
m96896,541,y1,NEED_SCORE
m96897,560,y1,NEED_SCORE
m96898,552,y1,NEED_SCORE
m96899,546,y1,NEED_SCORE
m96900,549,y1,NEED_SCORE
m96901,533,y1,NEED_SCORE
m96902,518,y1,NEED_SCORE
m96903,540,y1,NEED_SCORE
m96904,531,y1,NEED_SCORE
m96905,539,y1,NEED_SCORE
m96906,531,y1,NEED_SCORE
m96907,524,y1,NEED_SCORE
m96908,531,y1,NEED_SCORE
m96909,525,y1,NEED_SCORE
m96910,532,y1,NEED_SCORE
m96911,517,y1,NEED_SCORE
m96912,589,y1,NEED_SCORE
m96913,587,y1,NEED_SCORE
m96914,582,y1,NEED_SCORE
m96915,581,y1,NEED_SCORE
m96916,585,y1,NEED_SCORE
m96917,586,y1,NEED_SCORE
m96918,581,y1,NEED_SCORE
m96919,578,y1,NEED_SCORE
m96920,572,y1,NEED_SCORE
m96921,583,y1,NEED_SCORE
m96922,583,y1,NEED_SCORE
m96923,575,y1,NEED_SCORE
m96924,582,y1,NEED_SCORE
m96925,577,y1,NEED_SCORE
m96926,578,y1,NEED_SCORE
m96927,580,y1,NEED_SCORE
m96928,577,y1,NEED_SCORE
m96929,570,y1,NEED_SCORE
m96930,580,y1,NEED_SCORE
m96931,577,y1,NEED_SCORE
m96932,574,y1,NEED_SCORE
m96933,569,y1,NEED_SCORE
m96934,573,y1,NEED_SCORE
m96935,567,y1,NEED_SCORE
m96936,574,y1,NEED_SCORE
m96937,575,y1,NEED_SCORE
m96938,572,y1,NEED_SCORE
m96939,573,y1,NEED_SCORE
m96940,576,y1,NEED_SCORE
m96941,572,y1,NEED_SCORE
m96942,573,y1,NEED_SCORE
m96943,572,y1,NEED_SCORE
m96944,565,y1,NEED_SCORE
m96945,568,y1,NEED_SCORE
m96946,567,y1,NEED_SCORE
m96947,569,y1,NEED_SCORE
m96948,568,y1,NEED_SCORE
m96949,567,y1,NEED_SCORE
m96950,566,y1,NEED_SCORE
m96951,565,y1,NEED_SCORE
m96952,565,y1,NEED_SCORE
m96953,565,y1,NEED_SCORE
m96954,568,y1,NEED_SCORE
m96955,562,y1,NEED_SCORE
m96956,566,y1,NEED_SCORE
m96957,557,y1,NEED_SCORE
m96958,559,y1,NEED_SCORE
m96959,534,y1,NEED_SCORE
m96960,520,y1,NEED_SCORE
m96961,525,y1,NEED_SCORE
m96962,532,y1,NEED_SCORE
m96963,537,y1,NEED_SCORE
m96964,570,y1,NEED_SCORE
m96965,566,y1,NEED_SCORE
m96966,555,y1,NEED_SCORE
m96967,573,y1,NEED_SCORE
m96968,568,y1,NEED_SCORE
m96969,554,y1,NEED_SCORE
m96970,572,y1,NEED_SCORE
m96971,555,y1,NEED_SCORE
m96972,560,y1,NEED_SCORE
m96973,567,y1,NEED_SCORE
m96974,565,y1,NEED_SCORE
m96975,551,y1,NEED_SCORE
m96976,553,y1,NEED_SCORE
m96977,555,y1,NEED_SCORE
m96978,550,y1,NEED_SCORE
m96979,558,y1,NEED_SCORE
m96980,552,y1,NEED_SCORE
m96981,537,y1,NEED_SCORE
m96982,544,y1,NEED_SCORE
m96983,555,y1,NEED_SCORE
m96984,550,y1,NEED_SCORE
m96985,550,y1,NEED_SCORE
m96986,549,y1,NEED_SCORE
m96987,551,y1,NEED_SCORE
m96988,541,y1,NEED_SCORE
m96989,517,y1,NEED_SCORE
m96990,542,y1,NEED_SCORE
m96991,545,y1,NEED_SCORE
m96992,538,y1,NEED_SCORE
m96993,537,y1,NEED_SCORE
m96994,541,y1,NEED_SCORE
m96995,537,y1,NEED_SCORE
m96996,543,y1,NEED_SCORE
m96997,538,y1,NEED_SCORE
m96998,517,y1,NEED_SCORE
m96999,537,y1,NEED_SCORE
m97000,521,y1,NEED_SCORE
m97001,554,y1,NEED_SCORE
m97002,553,y1,NEED_SCORE
m97003,552,y1,NEED_SCORE
m97004,552,y1,NEED_SCORE
m97005,548,y1,NEED_SCORE
m97006,550,y1,NEED_SCORE
m97007,548,y1,NEED_SCORE
m97008,548,y1,NEED_SCORE
m97009,545,y1,NEED_SCORE
m97010,546,y1,NEED_SCORE
m97011,544,y1,NEED_SCORE
m97012,539,y1,NEED_SCORE
m97013,533,y1,NEED_SCORE
m97014,575,y1,NEED_SCORE
m97015,578,y1,NEED_SCORE
m97016,582,y1,NEED_SCORE
m97017,571,y1,NEED_SCORE
m97018,575,y1,NEED_SCORE
m97019,579,y1,NEED_SCORE
m97020,569,y1,NEED_SCORE
m97021,571,y1,NEED_SCORE
m97022,575,y1,NEED_SCORE
m97023,574,y1,NEED_SCORE
m97024,574,y1,NEED_SCORE
m97025,570,y1,NEED_SCORE
m97026,570,y1,NEED_SCORE
m97027,572,y1,NEED_SCORE
m97028,566,y1,NEED_SCORE
m97029,571,y1,NEED_SCORE
m97030,563,y1,NEED_SCORE
m97031,570,y1,NEED_SCORE
m97032,568,y1,NEED_SCORE
m97033,568,y1,NEED_SCORE
m97034,571,y1,NEED_SCORE
m97035,570,y1,NEED_SCORE
