:START_ID,:END_ID,:TYPE
m6471,p17,ESTABLISHED_IN
m6472,p17,ESTABLISHED_IN
m6473,p17,ESTABLISHED_IN
m6474,p17,ESTABLISHED_IN
m6475,p17,ESTABLISHED_IN
m6476,p17,ESTABLISHED_IN
m6477,p17,ESTABLISHED_IN
m6478,p17,ESTABLISHED_IN
m6479,p17,ESTABLISHED_IN
m6480,p17,ESTABLISHED_IN
m6481,p17,ESTABLISHED_IN
m6482,p17,ESTABLISHED_IN
m6483,p17,ESTABLISHED_IN
m6484,p17,ESTABLISHED_IN
m6485,p17,ESTABLISHED_IN
m6486,p17,ESTABLISHED_IN
m6487,p17,ESTABLISHED_IN
m6488,p17,ESTABLISHED_IN
m6489,p17,ESTABLISHED_IN
m6490,p17,ESTABLISHED_IN
m6491,p17,ESTABLISHED_IN
m6492,p17,ESTABLISHED_IN
m6493,p17,ESTABLISHED_IN
m6494,p17,ESTABLISHED_IN
m6495,p17,ESTABLISHED_IN
m6496,p17,ESTABLISHED_IN
m6497,p17,ESTABLISHED_IN
m6498,p17,ESTABLISHED_IN
m6499,p17,ESTABLISHED_IN
m6500,p17,ESTABLISHED_IN
m6501,p17,ESTABLISHED_IN
m6502,p17,ESTABLISHED_IN
m6503,p17,ESTABLISHED_IN
m6504,p17,ESTABLISHED_IN
m6505,p17,ESTABLISHED_IN
m6506,p17,ESTABLISHED_IN
m6507,p17,ESTABLISHED_IN
m6508,p17,ESTABLISHED_IN
m6509,p10,ESTABLISHED_IN
m6510,p10,ESTABLISHED_IN
m6511,p10,ESTABLISHED_IN
m6512,p10,ESTABLISHED_IN
m6513,p10,ESTABLISHED_IN
m6514,p10,ESTABLISHED_IN
m6515,p10,ESTABLISHED_IN
m6516,p10,ESTABLISHED_IN
m6517,p10,ESTABLISHED_IN
m6518,p10,ESTABLISHED_IN
m6519,p10,ESTABLISHED_IN
m6520,p10,ESTABLISHED_IN
m6521,p10,ESTABLISHED_IN
m6522,p10,ESTABLISHED_IN
m6523,p10,ESTABLISHED_IN
m6524,p10,ESTABLISHED_IN
m6525,p10,ESTABLISHED_IN
m6526,p10,ESTABLISHED_IN
m6527,p10,ESTABLISHED_IN
m6528,p10,ESTABLISHED_IN
m6529,p10,ESTABLISHED_IN
m6530,p10,ESTABLISHED_IN
m6531,p10,ESTABLISHED_IN
m6532,p10,ESTABLISHED_IN
m6533,p10,ESTABLISHED_IN
m6534,p10,ESTABLISHED_IN
m6535,p10,ESTABLISHED_IN
m6536,p10,ESTABLISHED_IN
m6537,p10,ESTABLISHED_IN
m6538,p10,ESTABLISHED_IN
m6539,p10,ESTABLISHED_IN
m6540,p10,ESTABLISHED_IN
m6541,p10,ESTABLISHED_IN
m6542,p10,ESTABLISHED_IN
m6543,p10,ESTABLISHED_IN
m6544,p10,ESTABLISHED_IN
m6545,p10,ESTABLISHED_IN
m6546,p10,ESTABLISHED_IN
m6547,p34,ESTABLISHED_IN
m6548,p34,ESTABLISHED_IN
m6549,p34,ESTABLISHED_IN
m6550,p34,ESTABLISHED_IN
m6551,p34,ESTABLISHED_IN
m6552,p34,ESTABLISHED_IN
m6553,p34,ESTABLISHED_IN
m6554,p34,ESTABLISHED_IN
m6555,p34,ESTABLISHED_IN
m6556,p34,ESTABLISHED_IN
m6557,p34,ESTABLISHED_IN
m6558,p34,ESTABLISHED_IN
m6559,p34,ESTABLISHED_IN
m6560,p34,ESTABLISHED_IN
m6561,p34,ESTABLISHED_IN
m6562,p34,ESTABLISHED_IN
m6563,p34,ESTABLISHED_IN
m6564,p34,ESTABLISHED_IN
m6565,p34,ESTABLISHED_IN
m6566,p18,ESTABLISHED_IN
m6567,p18,ESTABLISHED_IN
m6568,p18,ESTABLISHED_IN
m6569,p18,ESTABLISHED_IN
m6570,p18,ESTABLISHED_IN
m6571,p18,ESTABLISHED_IN
m6572,p18,ESTABLISHED_IN
m6573,p18,ESTABLISHED_IN
m6574,p18,ESTABLISHED_IN
m6575,p18,ESTABLISHED_IN
m6576,p18,ESTABLISHED_IN
m6577,p18,ESTABLISHED_IN
m6578,p18,ESTABLISHED_IN
m6579,p18,ESTABLISHED_IN
m6580,p18,ESTABLISHED_IN
m6581,p18,ESTABLISHED_IN
m6582,p18,ESTABLISHED_IN
m6583,p18,ESTABLISHED_IN
m6584,p18,ESTABLISHED_IN
m6585,p23,ESTABLISHED_IN
m6586,p23,ESTABLISHED_IN
m6587,p23,ESTABLISHED_IN
m6588,p23,ESTABLISHED_IN
m6589,p23,ESTABLISHED_IN
m6590,p23,ESTABLISHED_IN
m6591,p23,ESTABLISHED_IN
m6592,p23,ESTABLISHED_IN
m6593,p23,ESTABLISHED_IN
m6594,p23,ESTABLISHED_IN
m6595,p23,ESTABLISHED_IN
m6596,p23,ESTABLISHED_IN
m6597,p23,ESTABLISHED_IN
m6598,p12,ESTABLISHED_IN
m6599,p12,ESTABLISHED_IN
m6600,p12,ESTABLISHED_IN
m6601,p12,ESTABLISHED_IN
m6602,p12,ESTABLISHED_IN
m6603,p12,ESTABLISHED_IN
m6604,p12,ESTABLISHED_IN
m6605,p12,ESTABLISHED_IN
m6606,p12,ESTABLISHED_IN
m6607,p12,ESTABLISHED_IN
m6608,p12,ESTABLISHED_IN
m6609,p12,ESTABLISHED_IN
m6610,p12,ESTABLISHED_IN
m6611,p12,ESTABLISHED_IN
m6612,p12,ESTABLISHED_IN
m6613,p9,ESTABLISHED_IN
m6614,p9,ESTABLISHED_IN
m6615,p4,ESTABLISHED_IN
m6616,p4,ESTABLISHED_IN
m6617,p4,ESTABLISHED_IN
m6618,p4,ESTABLISHED_IN
m6619,p4,ESTABLISHED_IN
m6620,p4,ESTABLISHED_IN
m6621,p4,ESTABLISHED_IN
m6622,p4,ESTABLISHED_IN
m6623,p4,ESTABLISHED_IN
m6624,p4,ESTABLISHED_IN
m6625,p4,ESTABLISHED_IN
m6626,p4,ESTABLISHED_IN
m6627,p4,ESTABLISHED_IN
m6628,p4,ESTABLISHED_IN
m6629,p4,ESTABLISHED_IN
m6630,p13,ESTABLISHED_IN
m6631,p13,ESTABLISHED_IN
m6632,p13,ESTABLISHED_IN
m6633,p13,ESTABLISHED_IN
m6634,p13,ESTABLISHED_IN
m6635,p13,ESTABLISHED_IN
m6636,p13,ESTABLISHED_IN
m6637,p13,ESTABLISHED_IN
m6638,p28,ESTABLISHED_IN
m6639,p28,ESTABLISHED_IN
m6640,p28,ESTABLISHED_IN
m6641,p28,ESTABLISHED_IN
m6642,p28,ESTABLISHED_IN
m6643,p28,ESTABLISHED_IN
m6644,p28,ESTABLISHED_IN
m6645,p28,ESTABLISHED_IN
m6646,p28,ESTABLISHED_IN
m6647,p28,ESTABLISHED_IN
m6648,p28,ESTABLISHED_IN
m6649,p28,ESTABLISHED_IN
m6650,p28,ESTABLISHED_IN
m6651,p28,ESTABLISHED_IN
m6652,p28,ESTABLISHED_IN
m6653,p28,ESTABLISHED_IN
m6654,p28,ESTABLISHED_IN
m6655,p28,ESTABLISHED_IN
m6656,p28,ESTABLISHED_IN
m6657,p28,ESTABLISHED_IN
m6658,p28,ESTABLISHED_IN
m6659,p28,ESTABLISHED_IN
m6660,p28,ESTABLISHED_IN
m6661,p28,ESTABLISHED_IN
m6662,p28,ESTABLISHED_IN
m6663,p28,ESTABLISHED_IN
m6664,p28,ESTABLISHED_IN
m6665,p28,ESTABLISHED_IN
m6666,p28,ESTABLISHED_IN
m6667,p28,ESTABLISHED_IN
m6668,p28,ESTABLISHED_IN
m6669,p28,ESTABLISHED_IN
m6670,p28,ESTABLISHED_IN
m6671,p28,ESTABLISHED_IN
m6672,p28,ESTABLISHED_IN
m6673,p28,ESTABLISHED_IN
m6674,p28,ESTABLISHED_IN
m6675,p28,ESTABLISHED_IN
m6676,p28,ESTABLISHED_IN
m6677,p28,ESTABLISHED_IN
m6678,p28,ESTABLISHED_IN
m6679,p28,ESTABLISHED_IN
m6680,p28,ESTABLISHED_IN
m6681,p28,ESTABLISHED_IN
m6682,p28,ESTABLISHED_IN
m6683,p28,ESTABLISHED_IN
m6684,p28,ESTABLISHED_IN
m6685,p28,ESTABLISHED_IN
m6686,p28,ESTABLISHED_IN
m6687,p28,ESTABLISHED_IN
m6688,p28,ESTABLISHED_IN
m6689,p28,ESTABLISHED_IN
m6690,p28,ESTABLISHED_IN
m6691,p28,ESTABLISHED_IN
m6692,p28,ESTABLISHED_IN
m6693,p28,ESTABLISHED_IN
m6694,p28,ESTABLISHED_IN
m6695,p28,ESTABLISHED_IN
m6696,p28,ESTABLISHED_IN
m6697,p28,ESTABLISHED_IN
m6698,p28,ESTABLISHED_IN
m6699,p28,ESTABLISHED_IN
m6700,p28,ESTABLISHED_IN
m6701,p28,ESTABLISHED_IN
m6702,p28,ESTABLISHED_IN
m6703,p28,ESTABLISHED_IN
m6704,p28,ESTABLISHED_IN
m6705,p28,ESTABLISHED_IN
m6706,p28,ESTABLISHED_IN
m6707,p28,ESTABLISHED_IN
m6708,p19,ESTABLISHED_IN
m6709,p19,ESTABLISHED_IN
m6710,p19,ESTABLISHED_IN
m6711,p19,ESTABLISHED_IN
m6712,p19,ESTABLISHED_IN
m6713,p19,ESTABLISHED_IN
m6714,p19,ESTABLISHED_IN
m6715,p19,ESTABLISHED_IN
m6716,p19,ESTABLISHED_IN
m6717,p19,ESTABLISHED_IN
m6718,p19,ESTABLISHED_IN
m6719,p19,ESTABLISHED_IN
m6720,p19,ESTABLISHED_IN
m6721,p19,ESTABLISHED_IN
m6722,p19,ESTABLISHED_IN
m6723,p19,ESTABLISHED_IN
m6724,p19,ESTABLISHED_IN
m6725,p19,ESTABLISHED_IN
m6726,p19,ESTABLISHED_IN
m6727,p19,ESTABLISHED_IN
m6728,p19,ESTABLISHED_IN
m6729,p19,ESTABLISHED_IN
m6730,p11,ESTABLISHED_IN
m6731,p11,ESTABLISHED_IN
m6732,p11,ESTABLISHED_IN
m6733,p11,ESTABLISHED_IN
m6734,p11,ESTABLISHED_IN
m6735,p11,ESTABLISHED_IN
m6736,p11,ESTABLISHED_IN
m6737,p11,ESTABLISHED_IN
m6738,p11,ESTABLISHED_IN
m6739,p11,ESTABLISHED_IN
m6740,p11,ESTABLISHED_IN
m6741,p11,ESTABLISHED_IN
m6742,p11,ESTABLISHED_IN
m6743,p11,ESTABLISHED_IN
m6744,p11,ESTABLISHED_IN
m6745,p16,ESTABLISHED_IN
m6746,p16,ESTABLISHED_IN
m6747,p16,ESTABLISHED_IN
m6748,p16,ESTABLISHED_IN
m6749,p16,ESTABLISHED_IN
m6750,p16,ESTABLISHED_IN
m6751,p16,ESTABLISHED_IN
m6752,p16,ESTABLISHED_IN
m6753,p16,ESTABLISHED_IN
m6754,p16,ESTABLISHED_IN
m6755,p16,ESTABLISHED_IN
m6756,p16,ESTABLISHED_IN
m6757,p16,ESTABLISHED_IN
m6758,p16,ESTABLISHED_IN
m6759,p16,ESTABLISHED_IN
m6760,p16,ESTABLISHED_IN
m6761,p16,ESTABLISHED_IN
m6762,p16,ESTABLISHED_IN
m6763,p16,ESTABLISHED_IN
m6764,p16,ESTABLISHED_IN
m6765,p16,ESTABLISHED_IN
m6766,p16,ESTABLISHED_IN
m6767,p16,ESTABLISHED_IN
m6768,p16,ESTABLISHED_IN
m6769,p16,ESTABLISHED_IN
m6770,p16,ESTABLISHED_IN
m6771,p16,ESTABLISHED_IN
m6772,p16,ESTABLISHED_IN
m6773,p16,ESTABLISHED_IN
m6774,p16,ESTABLISHED_IN
m6775,p16,ESTABLISHED_IN
m6776,p16,ESTABLISHED_IN
m6777,p16,ESTABLISHED_IN
m6778,p16,ESTABLISHED_IN
m6779,p16,ESTABLISHED_IN
m6780,p16,ESTABLISHED_IN
m6781,p16,ESTABLISHED_IN
m6782,p16,ESTABLISHED_IN
m6783,p16,ESTABLISHED_IN
m6784,p16,ESTABLISHED_IN
m6785,p16,ESTABLISHED_IN
m6786,p16,ESTABLISHED_IN
m6787,p16,ESTABLISHED_IN
m6788,p16,ESTABLISHED_IN
m6789,p16,ESTABLISHED_IN
m6790,p16,ESTABLISHED_IN
m6791,p16,ESTABLISHED_IN
m6792,p16,ESTABLISHED_IN
m6793,p16,ESTABLISHED_IN
m6794,p16,ESTABLISHED_IN
m6795,p16,ESTABLISHED_IN
m6796,p16,ESTABLISHED_IN
m6797,p16,ESTABLISHED_IN
m6798,p16,ESTABLISHED_IN
m6799,p16,ESTABLISHED_IN
m6800,p16,ESTABLISHED_IN
m6801,p16,ESTABLISHED_IN
m6802,p16,ESTABLISHED_IN
m6803,p16,ESTABLISHED_IN
m6804,p16,ESTABLISHED_IN
m6805,p16,ESTABLISHED_IN
m6806,p16,ESTABLISHED_IN
m6807,p16,ESTABLISHED_IN
m6808,p16,ESTABLISHED_IN
m6809,p16,ESTABLISHED_IN
m6810,p16,ESTABLISHED_IN
m6811,p16,ESTABLISHED_IN
m6812,p16,ESTABLISHED_IN
m6813,p16,ESTABLISHED_IN
m6814,p16,ESTABLISHED_IN
m6815,p16,ESTABLISHED_IN
m6816,p16,ESTABLISHED_IN
m6817,p16,ESTABLISHED_IN
m6818,p1,ESTABLISHED_IN
m6819,p1,ESTABLISHED_IN
m6820,p1,ESTABLISHED_IN
m6821,p1,ESTABLISHED_IN
m6822,p1,ESTABLISHED_IN
m6823,p1,ESTABLISHED_IN
m6824,p1,ESTABLISHED_IN
m6825,p1,ESTABLISHED_IN
m6826,p1,ESTABLISHED_IN
m6827,p1,ESTABLISHED_IN
m6828,p1,ESTABLISHED_IN
m6829,p1,ESTABLISHED_IN
m6830,p1,ESTABLISHED_IN
m6831,p1,ESTABLISHED_IN
m6832,p1,ESTABLISHED_IN
m6833,p1,ESTABLISHED_IN
m6834,p1,ESTABLISHED_IN
m6835,p1,ESTABLISHED_IN
m6836,p1,ESTABLISHED_IN
m6837,p1,ESTABLISHED_IN
m6838,p1,ESTABLISHED_IN
m6839,p1,ESTABLISHED_IN
m6840,p1,ESTABLISHED_IN
m6841,p1,ESTABLISHED_IN
m6842,p1,ESTABLISHED_IN
m6843,p1,ESTABLISHED_IN
m6844,p1,ESTABLISHED_IN
m6845,p1,ESTABLISHED_IN
m6846,p1,ESTABLISHED_IN
m6847,p1,ESTABLISHED_IN
m6848,p1,ESTABLISHED_IN
m6849,p1,ESTABLISHED_IN
m6850,p1,ESTABLISHED_IN
m6851,p1,ESTABLISHED_IN
m6852,p1,ESTABLISHED_IN
m6853,p1,ESTABLISHED_IN
m6854,p1,ESTABLISHED_IN
m6855,p1,ESTABLISHED_IN
m6856,p1,ESTABLISHED_IN
m6857,p1,ESTABLISHED_IN
m6858,p1,ESTABLISHED_IN
m6859,p1,ESTABLISHED_IN
m6860,p1,ESTABLISHED_IN
m6861,p1,ESTABLISHED_IN
m6862,p1,ESTABLISHED_IN
m6863,p1,ESTABLISHED_IN
m6864,p1,ESTABLISHED_IN
m6865,p1,ESTABLISHED_IN
m6866,p1,ESTABLISHED_IN
m6867,p1,ESTABLISHED_IN
m6868,p1,ESTABLISHED_IN
m6869,p1,ESTABLISHED_IN
m6870,p1,ESTABLISHED_IN
m6871,p1,ESTABLISHED_IN
m6872,p1,ESTABLISHED_IN
m6873,p1,ESTABLISHED_IN
m6874,p1,ESTABLISHED_IN
m6875,p1,ESTABLISHED_IN
m6876,p1,ESTABLISHED_IN
m6877,p1,ESTABLISHED_IN
m6878,p1,ESTABLISHED_IN
m6879,p1,ESTABLISHED_IN
m6880,p1,ESTABLISHED_IN
m6881,p1,ESTABLISHED_IN
m6882,p1,ESTABLISHED_IN
m6883,p1,ESTABLISHED_IN
m6884,p1,ESTABLISHED_IN
m6885,p1,ESTABLISHED_IN
m6886,p1,ESTABLISHED_IN
m6887,p1,ESTABLISHED_IN
m6888,p1,ESTABLISHED_IN
m6889,p1,ESTABLISHED_IN
m6890,p1,ESTABLISHED_IN
m6891,p1,ESTABLISHED_IN
m6892,p1,ESTABLISHED_IN
m6893,p21,ESTABLISHED_IN
m6894,p21,ESTABLISHED_IN
m6895,p21,ESTABLISHED_IN
m6896,p21,ESTABLISHED_IN
m6897,p21,ESTABLISHED_IN
m6898,p21,ESTABLISHED_IN
m6899,p21,ESTABLISHED_IN
m6900,p21,ESTABLISHED_IN
m6901,p21,ESTABLISHED_IN
m6902,p21,ESTABLISHED_IN
m6903,p21,ESTABLISHED_IN
m6904,p21,ESTABLISHED_IN
m6905,p21,ESTABLISHED_IN
m6906,p21,ESTABLISHED_IN
m6907,p21,ESTABLISHED_IN
m6908,p21,ESTABLISHED_IN
m6909,p21,ESTABLISHED_IN
m6910,p21,ESTABLISHED_IN
m6911,p21,ESTABLISHED_IN
m6912,p21,ESTABLISHED_IN
m6913,p21,ESTABLISHED_IN
m6914,p22,ESTABLISHED_IN
m6915,p22,ESTABLISHED_IN
m6916,p22,ESTABLISHED_IN
m6917,p22,ESTABLISHED_IN
m6918,p22,ESTABLISHED_IN
m6919,p22,ESTABLISHED_IN
m6920,p22,ESTABLISHED_IN
m6921,p22,ESTABLISHED_IN
m6922,p22,ESTABLISHED_IN
m6923,p22,ESTABLISHED_IN
m6924,p22,ESTABLISHED_IN
m6925,p22,ESTABLISHED_IN
m6926,p22,ESTABLISHED_IN
m6927,p22,ESTABLISHED_IN
m6928,p22,ESTABLISHED_IN
m6929,p22,ESTABLISHED_IN
m6930,p22,ESTABLISHED_IN
m6931,p22,ESTABLISHED_IN
m6932,p22,ESTABLISHED_IN
m6933,p22,ESTABLISHED_IN
m6934,p22,ESTABLISHED_IN
m6935,p22,ESTABLISHED_IN
m6936,p22,ESTABLISHED_IN
m6937,p22,ESTABLISHED_IN
m6938,p22,ESTABLISHED_IN
m6939,p22,ESTABLISHED_IN
m6940,p22,ESTABLISHED_IN
m6941,p22,ESTABLISHED_IN
m6942,p22,ESTABLISHED_IN
m6943,p22,ESTABLISHED_IN
m6944,p22,ESTABLISHED_IN
m6945,p22,ESTABLISHED_IN
m6946,p22,ESTABLISHED_IN
m6947,p22,ESTABLISHED_IN
m6948,p22,ESTABLISHED_IN
m6949,p22,ESTABLISHED_IN
m6950,p22,ESTABLISHED_IN
m6951,p22,ESTABLISHED_IN
m6952,p22,ESTABLISHED_IN
m6953,p24,ESTABLISHED_IN
m6954,p24,ESTABLISHED_IN
m6955,p24,ESTABLISHED_IN
m6956,p24,ESTABLISHED_IN
m6957,p24,ESTABLISHED_IN
m6958,p29,ESTABLISHED_IN
m6959,p29,ESTABLISHED_IN
m6960,p29,ESTABLISHED_IN
m6961,p29,ESTABLISHED_IN
m6962,p29,ESTABLISHED_IN
m6963,p29,ESTABLISHED_IN
m6964,p29,ESTABLISHED_IN
m6965,p29,ESTABLISHED_IN
m6966,p29,ESTABLISHED_IN
m6967,p29,ESTABLISHED_IN
m6968,p29,ESTABLISHED_IN
m6969,p29,ESTABLISHED_IN
m6970,p29,ESTABLISHED_IN
m6971,p29,ESTABLISHED_IN
m6972,p29,ESTABLISHED_IN
m6973,p29,ESTABLISHED_IN
m6974,p29,ESTABLISHED_IN
m6975,p29,ESTABLISHED_IN
m6976,p29,ESTABLISHED_IN
m6977,p29,ESTABLISHED_IN
m6978,p29,ESTABLISHED_IN
m6979,p29,ESTABLISHED_IN
m6980,p29,ESTABLISHED_IN
m6981,p29,ESTABLISHED_IN
m6982,p29,ESTABLISHED_IN
m6983,p29,ESTABLISHED_IN
m6984,p3,ESTABLISHED_IN
m6985,p3,ESTABLISHED_IN
m6986,p3,ESTABLISHED_IN
m6987,p3,ESTABLISHED_IN
m6988,p3,ESTABLISHED_IN
m6989,p3,ESTABLISHED_IN
m6990,p3,ESTABLISHED_IN
m6991,p3,ESTABLISHED_IN
m6992,p3,ESTABLISHED_IN
m6993,p3,ESTABLISHED_IN
m6994,p3,ESTABLISHED_IN
m6995,p3,ESTABLISHED_IN
m6996,p3,ESTABLISHED_IN
m6997,p3,ESTABLISHED_IN
m6998,p3,ESTABLISHED_IN
m6999,p3,ESTABLISHED_IN
m7000,p3,ESTABLISHED_IN
m7001,p3,ESTABLISHED_IN
m7002,p3,ESTABLISHED_IN
m7003,p27,ESTABLISHED_IN
m7004,p27,ESTABLISHED_IN
m7005,p27,ESTABLISHED_IN
m7006,p27,ESTABLISHED_IN
m7007,p27,ESTABLISHED_IN
m7008,p27,ESTABLISHED_IN
m7009,p27,ESTABLISHED_IN
m7010,p27,ESTABLISHED_IN
m7011,p27,ESTABLISHED_IN
m7012,p27,ESTABLISHED_IN
m7013,p27,ESTABLISHED_IN
m7014,p27,ESTABLISHED_IN
m7015,p27,ESTABLISHED_IN
m7016,p27,ESTABLISHED_IN
m7017,p27,ESTABLISHED_IN
m7018,p27,ESTABLISHED_IN
m7019,p27,ESTABLISHED_IN
m7020,p27,ESTABLISHED_IN
m7021,p27,ESTABLISHED_IN
m7022,p27,ESTABLISHED_IN
m7023,p27,ESTABLISHED_IN
m7024,p27,ESTABLISHED_IN
m7025,p27,ESTABLISHED_IN
m7026,p27,ESTABLISHED_IN
m7027,p27,ESTABLISHED_IN
m7028,p27,ESTABLISHED_IN
m7029,p27,ESTABLISHED_IN
m7030,p27,ESTABLISHED_IN
m7031,p27,ESTABLISHED_IN
m7032,p27,ESTABLISHED_IN
m7033,p27,ESTABLISHED_IN
m7034,p27,ESTABLISHED_IN
m7035,p27,ESTABLISHED_IN
m7036,p27,ESTABLISHED_IN
m7037,p27,ESTABLISHED_IN
m7038,p27,ESTABLISHED_IN
m7039,p27,ESTABLISHED_IN
m7040,p27,ESTABLISHED_IN
m7041,p27,ESTABLISHED_IN
m7042,p27,ESTABLISHED_IN
m7043,p27,ESTABLISHED_IN
m7044,p27,ESTABLISHED_IN
m7045,p33,ESTABLISHED_IN
m7046,p33,ESTABLISHED_IN
m7047,p33,ESTABLISHED_IN
m7048,p33,ESTABLISHED_IN
m7049,p33,ESTABLISHED_IN
m7050,p33,ESTABLISHED_IN
m7051,p33,ESTABLISHED_IN
m7052,p33,ESTABLISHED_IN
m7053,p33,ESTABLISHED_IN
m7054,p33,ESTABLISHED_IN
m7055,p33,ESTABLISHED_IN
m7056,p33,ESTABLISHED_IN
m7057,p33,ESTABLISHED_IN
m7058,p33,ESTABLISHED_IN
m7059,p33,ESTABLISHED_IN
m7060,p33,ESTABLISHED_IN
m7061,p33,ESTABLISHED_IN
m7062,p33,ESTABLISHED_IN
m7063,p33,ESTABLISHED_IN
m7064,p33,ESTABLISHED_IN
m7065,p33,ESTABLISHED_IN
m7066,p33,ESTABLISHED_IN
m7067,p33,ESTABLISHED_IN
m7068,p33,ESTABLISHED_IN
m7069,p33,ESTABLISHED_IN
m7070,p33,ESTABLISHED_IN
m7071,p33,ESTABLISHED_IN
m7072,p33,ESTABLISHED_IN
m7073,p33,ESTABLISHED_IN
m7074,p33,ESTABLISHED_IN
m7075,p33,ESTABLISHED_IN
m7076,p33,ESTABLISHED_IN
m7077,p33,ESTABLISHED_IN
m7078,p33,ESTABLISHED_IN
m7079,p33,ESTABLISHED_IN
m7080,p33,ESTABLISHED_IN
m7081,p33,ESTABLISHED_IN
m7082,p33,ESTABLISHED_IN
m7083,p33,ESTABLISHED_IN
m7084,p33,ESTABLISHED_IN
m7085,p33,ESTABLISHED_IN
m7086,p33,ESTABLISHED_IN
m7087,p33,ESTABLISHED_IN
m7088,p33,ESTABLISHED_IN
m7089,p33,ESTABLISHED_IN
m7090,p33,ESTABLISHED_IN
m7091,p33,ESTABLISHED_IN
m7092,p33,ESTABLISHED_IN
m7093,p33,ESTABLISHED_IN
m7094,p33,ESTABLISHED_IN
m7095,p33,ESTABLISHED_IN
m7096,p33,ESTABLISHED_IN
m7097,p33,ESTABLISHED_IN
m7098,p33,ESTABLISHED_IN
m7099,p14,ESTABLISHED_IN
m7100,p14,ESTABLISHED_IN
m7101,p14,ESTABLISHED_IN
m7102,p14,ESTABLISHED_IN
m7103,p14,ESTABLISHED_IN
m7104,p14,ESTABLISHED_IN
m7105,p14,ESTABLISHED_IN
m7106,p14,ESTABLISHED_IN
m7107,p14,ESTABLISHED_IN
m7108,p14,ESTABLISHED_IN
m7109,p14,ESTABLISHED_IN
m7110,p14,ESTABLISHED_IN
m7111,p14,ESTABLISHED_IN
m7112,p14,ESTABLISHED_IN
m7113,p14,ESTABLISHED_IN
m7114,p14,ESTABLISHED_IN
m7115,p14,ESTABLISHED_IN
m7116,p14,ESTABLISHED_IN
m7117,p14,ESTABLISHED_IN
m7118,p14,ESTABLISHED_IN
m7119,p14,ESTABLISHED_IN
m7120,p14,ESTABLISHED_IN
m7121,p14,ESTABLISHED_IN
m7122,p14,ESTABLISHED_IN
m7123,p14,ESTABLISHED_IN
m7124,p14,ESTABLISHED_IN
m7125,p14,ESTABLISHED_IN
m7126,p14,ESTABLISHED_IN
m7127,p32,ESTABLISHED_IN
m7128,p32,ESTABLISHED_IN
m7129,p32,ESTABLISHED_IN
m7130,p32,ESTABLISHED_IN
m7131,p32,ESTABLISHED_IN
m7132,p32,ESTABLISHED_IN
m7133,p32,ESTABLISHED_IN
m7134,p32,ESTABLISHED_IN
m7135,p32,ESTABLISHED_IN
m7136,p32,ESTABLISHED_IN
m7137,p32,ESTABLISHED_IN
m7138,p32,ESTABLISHED_IN
m7139,p32,ESTABLISHED_IN
m7140,p32,ESTABLISHED_IN
m7141,p32,ESTABLISHED_IN
m7142,p32,ESTABLISHED_IN
m7143,p32,ESTABLISHED_IN
m7144,p32,ESTABLISHED_IN
m7145,p32,ESTABLISHED_IN
m7146,p32,ESTABLISHED_IN
m7147,p32,ESTABLISHED_IN
m7148,p15,ESTABLISHED_IN
m7149,p15,ESTABLISHED_IN
m7150,p5,ESTABLISHED_IN
m7151,p5,ESTABLISHED_IN
m7152,p5,ESTABLISHED_IN
m7153,p5,ESTABLISHED_IN
m7154,p5,ESTABLISHED_IN
m7155,p5,ESTABLISHED_IN
m7156,p5,ESTABLISHED_IN
m7157,p5,ESTABLISHED_IN
m7158,p5,ESTABLISHED_IN
m7159,p5,ESTABLISHED_IN
m7160,p5,ESTABLISHED_IN
m7161,p5,ESTABLISHED_IN
m7162,p5,ESTABLISHED_IN
m7163,p5,ESTABLISHED_IN
m7164,p5,ESTABLISHED_IN
m7165,p5,ESTABLISHED_IN
m7166,p5,ESTABLISHED_IN
m7167,p5,ESTABLISHED_IN
m7168,p5,ESTABLISHED_IN
m7169,p5,ESTABLISHED_IN
m7170,p5,ESTABLISHED_IN
m7171,p5,ESTABLISHED_IN
m7172,p5,ESTABLISHED_IN
m7173,p5,ESTABLISHED_IN
m7174,p5,ESTABLISHED_IN
m7175,p5,ESTABLISHED_IN
m7176,p5,ESTABLISHED_IN
m7177,p30,ESTABLISHED_IN
m7178,p30,ESTABLISHED_IN
m7179,p30,ESTABLISHED_IN
m7180,p30,ESTABLISHED_IN
m7181,p30,ESTABLISHED_IN
m7182,p30,ESTABLISHED_IN
m7183,p30,ESTABLISHED_IN
m7184,p30,ESTABLISHED_IN
m7185,p30,ESTABLISHED_IN
m7186,p30,ESTABLISHED_IN
m7187,p30,ESTABLISHED_IN
m7188,p30,ESTABLISHED_IN
m7189,p30,ESTABLISHED_IN
m7190,p30,ESTABLISHED_IN
m7191,p30,ESTABLISHED_IN
m7192,p30,ESTABLISHED_IN
m7193,p30,ESTABLISHED_IN
m7194,p30,ESTABLISHED_IN
m7195,p30,ESTABLISHED_IN
m7196,p30,ESTABLISHED_IN
m7197,p30,ESTABLISHED_IN
m7198,p30,ESTABLISHED_IN
m7199,p30,ESTABLISHED_IN
m7200,p30,ESTABLISHED_IN
m7201,p30,ESTABLISHED_IN
m7202,p30,ESTABLISHED_IN
m7203,p30,ESTABLISHED_IN
m7204,p30,ESTABLISHED_IN
m7205,p30,ESTABLISHED_IN
